,x,y,EC_0.60,predicted_pH_H2O_10cm
7892,107757.781,183276.135,62.121097170824825,6.578948387454932
7893,107757.648,183276.338,61.229882242001445,6.577792910604113
7894,107757.468,183276.612,60.18319887275975,6.576435866007819
7895,107757.326,183276.827,59.89787148386262,6.5760659337029255
7896,107757.213,183277.0,59.747265995442696,6.575870670865817
7897,107757.099,183277.174,59.83126857795723,6.575979581787712
7898,107756.946,183277.407,59.99475205426382,6.576191541177366
7899,107756.798,183277.632,60.12706122135838,6.576363082491121
7900,107756.637,183277.876,60.10248651393277,6.576331220922572
7901,107756.477,183278.12,60.1267198831864,6.576362639939786
7902,107756.306,183278.379,60.04714944791091,6.576259475379817
7903,107756.153,183278.61,59.94883175559536,6.576132004649892
7904,107755.994,183278.851,59.90916127460959,6.576080571128126
7905,107755.832,183279.097,59.542134465506734,6.575604713994418
7906,107755.639,183279.388,59.35941088041015,6.575367809443283
7907,107755.441,183279.689,58.98871663728183,6.574887197412656
7908,107755.27,183279.949,59.29363296853585,6.5752825271482855
7909,107755.114,183280.185,59.28826045265316,6.575275561580797
7910,107754.96,183280.418,59.4324979679039,6.575462568221397
7911,107754.792,183280.673,59.63797567757132,6.575728973921303
7912,107754.643,183280.9,59.6536828499837,6.575749338564587
7913,107754.501,183281.115,59.42688772978024,6.575455294442571
7914,107754.379,183281.301,58.90409651561865,6.574777485839687
7915,107754.21,183281.557,58.25114250077403,6.573930918727308
7916,107754.063,183281.779,57.96551800616858,6.573560601219298
7917,107753.861,183282.086,57.713896666399904,6.5732343694385325
7918,107753.711,183282.313,57.70676143239782,6.573225118473981
7919,107753.536,183282.578,58.142837073673206,6.573790498712129
7920,107753.391,183282.797,58.603354219053,6.574387567818225
7921,107753.215,183283.063,59.22707518364838,6.575196233733316
7922,107753.067,183283.286,59.492979323229314,6.575540983431606
7923,107752.885,183283.56,59.95746092633593,6.576143192531412
7924,107752.691,183283.853,60.09977511940779,6.576327705548777
7925,107752.541,183284.078,59.9639407934324,6.5761515938004935
7926,107752.342,183284.378,59.355882293472,6.575363234564215
7927,107752.207,183284.58,58.74593806225261,6.574572430442031
7928,107752.055,183284.808,58.11536832190635,6.573754884960877
7929,107751.851,183285.112,56.88628125255981,6.572161350550333
7930,107751.698,183285.342,56.21834451363074,6.5712953580555
7931,107751.608,183285.475,55.90937820152229,6.570894777443822
7932,107751.421,183285.755,54.96589557218152,6.569671534540125
7933,107751.244,183286.018,54.58895600169062,6.5691828253255755
7934,107751.056,183286.298,54.50103720624651,6.569068836960253
7935,107750.878,183286.563,54.53056540365533,6.569107120821361
7936,107750.726,183286.791,54.66228098767294,6.569277892543537
7937,107750.473,183287.168,54.92509869666899,6.569618640626753
7938,107750.298,183287.43,55.0374223116304,6.569764270297768
7939,107750.135,183287.675,54.85392795184508,6.56952636642281
7940,107749.925,183287.99,54.51486160519943,6.569086760552475
7941,107749.759,183288.241,54.39836197623224,6.56893571660107
7942,107749.592,183288.493,54.57066735862299,6.569159113757228
7943,107749.401,183288.782,54.96050074624534,6.569664540047234
7944,107749.227,183289.047,55.37760811107235,6.570205327559624
7945,107749.07,183289.287,55.8494856523494,6.570817125631821
7946,107748.877,183289.582,57.05120963478458,6.572375183287578
7947,107748.755,183289.768,57.52187384302661,6.572985408250764
7948,107748.623,183289.97,58.60703799924955,6.57439234390826
7949,107748.437,183290.256,60.02144245763555,6.576226145785342
7950,107748.274,183290.508,60.39644263278333,6.576712340537497
7951,107748.099,183290.779,60.640805148355774,6.577029161116709
7952,107747.921,183291.056,60.37320617436655,6.576682214033859
7953,107747.772,183291.288,59.90381219839431,6.576073635950606
7954,107747.568,183291.606,59.00165210524003,6.574903968489191
7955,107747.393,183291.878,58.152250465595344,6.573802703351102
7956,107747.2,183292.179,57.00311487323798,6.572312827528248
7957,107746.972,183292.535,55.89740072009015,6.570879248414765
7958,107746.795,183292.81,54.64338370465978,6.569253391862097
7959,107746.634,183293.059,53.803892418940464,6.56816497568353
7960,107746.445,183293.352,52.73530944041405,6.566779537833542
7961,107746.281,183293.605,51.6987252594424,6.565435587024034
7962,107746.103,183293.88,50.87717390425307,6.564370430301476
7963,107745.928,183294.149,50.23164432797974,6.563533489112791
7964,107745.755,183294.414,49.85218948575545,6.563041518801319
7965,107745.635,183294.599,49.91359296232866,6.563121129559001
7966,107745.446,183294.887,50.41137859880024,6.563766517961967
7967,107745.258,183295.175,51.122672635646055,6.564688724005784
7968,107745.138,183295.358,51.67677323607645,6.565407125814501
7969,107744.938,183295.663,52.83287609203629,6.566906034825137
7970,107744.795,183295.88,53.580033024912616,6.5678747377854965
7971,107744.584,183296.202,54.52743068455989,6.569103056599329
7972,107744.437,183296.426,54.950851335723286,6.569652029405725
7973,107744.271,183296.677,55.42365608219462,6.5702650296168255
7974,107744.147,183296.864,55.7214158889154,6.570651080784331
7975,107744.0,183297.086,56.07622264432285,6.571111094389498
7976,107743.814,183297.366,56.44389304292125,6.571587785949045
7977,107743.662,183297.592,56.76578852130979,6.572005129467013
7978,107743.516,183297.811,57.00202354938189,6.572311412606425
7979,107743.337,183298.076,57.1958391109519,6.572562698112849
7980,107743.204,183298.272,57.21957653635667,6.5725934741295715
7981,107743.082,183298.451,57.20236991483394,6.572571165422427
7982,107742.989,183298.587,57.20350704639582,6.572572639734799
7983,107742.232,183299.683,56.57416083121332,6.57175668057694
7984,107742.17,183299.772,56.01193944576919,6.571027750018323
7985,107742.121,183299.842,55.70480157097376,6.570629540009874
7986,107742.058,183299.933,55.477148286171285,6.570334383261379
7987,107741.995,183300.024,55.174250064289815,6.569941670042358
7988,107741.982,183300.042,55.48380214093127,6.570343010108726
7989,107741.943,183300.098,56.09748602862081,6.571138662765579
7990,107741.917,183300.135,55.57379243173622,6.57045968420659
7991,107741.826,183300.266,55.01814426809848,6.569739275953183
7992,107741.745,183300.381,54.82649046497093,6.569490793207077
7993,107741.649,183300.519,54.71017280556652,6.569339985182618
7994,107741.549,183300.661,54.421063033152414,6.568965148946638
7995,107741.431,183300.831,54.03229978397418,6.568461110111171
7996,107740.849,183301.658,53.66825508003334,6.567989119332671
7997,107740.743,183301.81,53.4922090079938,6.5677608723023075
7998,107740.624,183301.979,53.39210910638745,6.5676310909046505
7999,107740.584,183302.037,53.4761563251507,6.567740059698278
8000,107740.484,183302.178,53.22503782961101,6.567414479864476
8001,107740.323,183302.408,52.970717057905965,6.567084748219635
8002,107740.181,183302.61,52.69156832896199,6.566722826663119
8003,107740.053,183302.793,52.39017899688489,6.566332069747995
8004,107739.949,183302.941,52.05172061512904,6.565893252115529
8005,107739.771,183303.195,51.66344471564349,6.5653898451380694
8006,107739.648,183303.371,51.3678536450281,6.565006605777553
8007,107739.467,183303.631,50.91942095473307,6.564425204393859
8008,107739.365,183303.776,50.72709039398316,6.564175844218817
8009,107739.193,183304.023,50.31343469693326,6.563639531858361
8010,107739.063,183304.21,49.7698024714079,6.562934702493819
8011,107738.933,183304.399,49.2530221106389,6.562264687074962
8012,107738.742,183304.675,49.540304984886376,6.562637154703246
8013,107738.595,183304.887,50.1345720225379,6.563407633050279
8014,107738.48,183305.054,50.46243200631767,6.563832709661224
8015,107738.289,183305.33,51.587219881246455,6.565291018212314
8016,107738.185,183305.482,51.98262096331069,6.565803663122467
8017,107738.007,183305.739,52.37053636097393,6.566306602702561
8018,107737.887,183305.913,52.422239219861126,6.566373636427685
8019,107737.71,183306.17,52.36006851885884,6.566293030949159
8020,107737.573,183306.368,52.25560582088484,6.566157593104281
8021,107737.406,183306.61,52.31599717271676,6.566235891623274
8022,107737.285,183306.784,52.4747296414758,6.566441691242639
8023,107737.086,183307.072,52.76197512439551,6.566814110392365
8024,107736.945,183307.275,52.9853284256857,6.567103692131684
8025,107736.759,183307.543,53.05179713505307,6.567189870058572
8026,107736.619,183307.745,52.89970534838769,6.566992680207944
8027,107736.435,183308.009,52.934387915969054,6.567037646806541
8028,107736.278,183308.235,52.91241201245048,6.567009154635943
8029,107736.103,183308.487,52.74716076851657,6.566794903302443
8030,107735.941,183308.719,52.74913225114779,6.566797459366608
8031,107735.791,183308.935,52.64444947874008,6.5666617361911035
8032,107735.611,183309.192,52.487319503667706,6.566458014234823
8033,107735.458,183309.412,52.45002780721295,6.566409664851765
8034,107735.353,183309.562,52.39739393810768,6.5663414240544515
8035,107735.116,183309.902,52.30074116249817,6.566216111920227
8036,107735.023,183310.035,52.21465508209718,6.5661044997042906
8037,107734.827,183310.316,52.1469513264403,6.5660167205167514
8038,107734.666,183310.547,52.1054794195034,6.565962951412493
8039,107734.497,183310.789,52.25369730542948,6.56615511867824
8040,107734.35,183311.0,52.44936805208784,6.5664088094668855
8041,107734.149,183311.288,52.87315721741504,6.566958260058798
8042,107733.997,183311.508,52.829853283356464,6.566902115697056
8043,107733.812,183311.774,52.37517581308974,6.566312617839142
8044,107733.645,183312.014,51.524568003513885,6.565209788879142
8045,107733.493,183312.232,50.63669815159199,6.564058648983191
8046,107733.309,183312.497,49.692306759156686,6.562834227851117
8047,107733.129,183312.757,48.93918596680088,6.561857792635219
8048,107732.989,183312.957,48.78812756876823,6.561661942592313
8049,107732.788,183313.245,49.00067834031582,6.56193751864945
8050,107732.669,183313.416,49.06607026500762,6.562022300504834
8051,107732.535,183313.608,49.4303468333144,6.562494591899829
8052,107732.339,183313.888,50.44477493518029,6.563809816937715
8053,107732.164,183314.139,51.644889282575456,6.565365787671488
8054,107731.996,183314.38,52.56824594639959,6.566562936883863
8055,107731.843,183314.599,53.75228106721089,6.56809806059915
8056,107731.663,183314.857,54.889645763229865,6.569572675234391
8057,107731.416,183315.21,55.75314162585656,6.57069221379661
8058,107731.283,183315.401,56.00687722256016,6.571021186751099
8059,107731.11,183315.648,56.57801883703794,6.571761682553766
8060,107730.924,183315.914,56.97563273010002,6.5722771964148325
8061,107730.777,183316.125,57.09549780219376,6.5724326037262975
8062,107730.622,183316.349,57.25600096768802,6.572640699087151
8063,107730.436,183316.615,57.174195881782,6.572534637260776
8064,107730.269,183316.856,57.007336153508646,6.572318300497199
8065,107730.073,183317.138,56.59280910973927,6.571780858419397
8066,107729.927,183317.348,56.3177274566076,6.571424209902863
8067,107729.81,183317.516,56.047604613307335,6.571073990576171
8068,107729.694,183317.684,55.81160027001727,6.570768006523901
8069,107729.526,183317.925,55.579946207991895,6.570467662692787
8070,107729.393,183318.116,55.37430883399945,6.5702010499850925
8071,107729.226,183318.358,55.26769666917508,6.5700628253161755
8072,107729.049,183318.614,55.180683331176375,6.569950010893394
8073,107728.891,183318.842,55.03944111093971,6.569766887708892
8074,107728.726,183319.08,54.86837927019746,6.569545102827778
8075,107728.583,183319.286,54.89798727374982,6.5695834901590455
8076,107728.429,183319.509,55.12390877991877,6.569876401624101
8077,107728.192,183319.852,55.31791209484727,6.570127930556271
8078,107728.05,183320.058,55.2537835120283,6.570044786647292
8079,107727.914,183320.254,54.86634705099589,6.569542468017512
8080,107727.768,183320.465,54.39155881035652,6.5689268961690646
8081,107727.634,183320.661,53.83012556647084,6.568198987450742
8082,107727.47,183320.898,53.31371797277402,6.567529455331378
8083,107727.324,183321.109,52.9120817832696,6.567008726487623
8084,107727.178,183321.321,52.7585660675548,6.566809690486308
8085,107727.062,183321.49,52.7085175767405,6.566744801680382
8086,107726.933,183321.678,52.62264305609154,6.566633463755628
8087,107726.762,183321.928,52.8543880242418,6.566933925448236
8088,107725.928,183323.169,53.276746634725086,6.567481521298994
8089,107725.862,183323.266,53.452552015689,6.567709456268869
8090,107725.807,183323.346,53.58547978850769,6.567881799616535
8091,107725.736,183323.448,53.89952627471005,6.568288966769094
8092,107725.651,183323.572,54.24020543139304,6.568730663677856
8093,107725.565,183323.695,54.49423501694354,6.569060017794392
8094,107725.466,183323.836,54.61161517913009,6.569212203373612
8095,107725.398,183323.933,54.57553754019064,6.569165428038866
8096,107725.307,183324.06,54.4448989547399,6.568996052665507
8097,107725.213,183324.192,54.179524467507335,6.56865198967141
8098,107725.133,183324.302,54.02807385857617,6.568455631119726
8099,107725.061,183324.399,53.49517301165213,6.567764715188576
8100,107724.922,183324.584,52.89814317126808,6.566990654816044
8101,107724.86,183324.666,52.45217341285756,6.566412446669678
8102,107724.784,183324.765,52.023563520355616,6.565856745914674
8103,107724.743,183324.818,51.44496768981907,6.565106585581242
8104,107724.682,183324.896,51.28484044607408,6.564898977609979
8105,107724.554,183325.054,50.03794043599752,6.563282348388079
8106,107724.427,183325.205,49.14720368720936,6.562127491506634
8107,107724.206,183325.45,48.220355435549465,6.560925815385219
8108,107724.082,183325.577,47.27513467013316,6.559700318955538
8109,107723.936,183325.717,46.29346831359874,6.558427570134217
8110,107723.749,183325.883,45.5646770033388,6.5574826785476334
8111,107723.618,183325.992,44.96096768770851,6.556699958110314
8112,107723.486,183326.096,44.42587278514861,6.55600619754493
8113,107723.342,183326.204,43.816908240292825,6.55521666360447
8114,107723.233,183326.282,43.22388028058174,6.554447791745199
8115,107723.093,183326.379,42.91775864753022,6.55405089931321
8116,107722.975,183326.457,42.81981546102039,6.553923914137078
8117,107722.845,183326.542,42.90438796493335,6.554033563972743
8118,107722.739,183326.608,42.32489212259215,6.553282236757147
8119,107722.652,183326.663,42.10205283541184,6.552993321446751
8120,107722.588,183326.702,42.161001142661455,6.55306974903141
8121,107722.497,183326.757,41.94830213042628,6.5527939807774445
8122,107722.44,183326.792,41.75615779380766,6.552544862045477
8123,107722.4,183326.816,41.60560432193204,6.552349666648793
8124,107722.388,183326.823,41.62279450361324,6.552371954041375
8125,107722.353,183326.844,41.49610903137796,6.552207703953356
8126,107722.351,183326.845,41.51330102808609,6.5522299936991555
8127,107722.327,183326.859,41.46058898358493,6.552161651545977
8128,107722.314,183326.867,41.38664550401547,6.552065782439493
8129,107722.307,183326.871,41.377631590787466,6.55205409573213
8130,107722.283,183326.885,41.34065625738971,6.552006156519702
8131,107722.277,183326.889,41.375051078754346,6.552050750049937
8132,107722.266,183326.895,41.215345706832935,6.551843689043396
8133,107722.211,183326.927,41.154327649392144,6.55176457798884
8134,107722.17,183326.952,41.00321924083254,6.55156866310635
8135,107722.13,183326.975,40.931012330613314,6.55147504549456
8136,107722.061,183327.015,40.75679001119904,6.551249162993641
8137,107722.01,183327.045,40.96923131875944,6.551524597128668
8138,107721.937,183327.087,40.99406614282438,6.551556795943312
8139,107721.864,183327.129,40.861289863247976,6.551384649009473
8140,107721.775,183327.18,40.90173245407751,6.551437083586117
8141,107721.69,183327.231,41.220822996267785,6.551850790451757
8142,107721.608,183327.28,41.56770019336657,6.552300523236029
8143,107721.513,183327.337,41.9034891885214,6.55273587995876
8144,107721.415,183327.397,42.3454816291444,6.553308931438106
8145,107721.307,183327.464,42.81732446240152,6.553920684510704
8146,107721.158,183327.558,43.14459495291719,6.554344996832588
8147,107721.02,183327.647,43.24965192200357,6.554481205161096
8148,107720.885,183327.736,43.27947658665938,6.554519873397544
8149,107720.741,183327.835,43.143532096863325,6.554343618819804
8150,107720.607,183327.929,42.89188725222116,6.554017356564529
8151,107720.48,183328.022,42.56878710610891,6.553598451172289
8152,107720.373,183328.103,42.27422019677603,6.553216539656062
8153,107720.288,183328.169,42.010722259044,6.552874909643546
8154,107720.188,183328.25,41.75540687882544,6.552543888470135
8155,107720.059,183328.359,41.44826257727599,6.55214567012928
8156,107719.93,183328.475,41.524499948571126,6.552244513309359
8157,107719.805,183328.597,41.79544511129518,6.552595798788589
8158,107719.675,183328.738,42.0737303589214,6.552956600825401
8159,107719.553,183328.885,42.39362481819764,6.553371349984604
8160,107719.411,183329.077,42.38831358502461,6.553364463871298
8161,107719.296,183329.254,42.26894144443068,6.553209695654757
8162,107719.203,183329.411,42.0422911276572,6.5529158392730995
8163,107719.114,183329.576,41.66728854466182,6.552429641399125
8164,107719.022,183329.765,41.2212010701341,6.551851280631608
8165,107718.926,183329.987,40.80242313735438,6.551308327196571
8166,107718.862,183330.153,40.44821084961725,6.550849084329874
8167,107718.767,183330.443,39.9653179576004,6.550223004649087
8168,107718.716,183330.648,39.54678015589069,6.5496803625484805
8169,107718.67,183330.913,39.00348082518724,6.548975964788311
8170,107718.652,183331.102,38.7617286767583,6.548662528599002
8171,107718.645,183331.257,38.77052395939321,6.548673931847705
8172,107718.649,183331.42,38.95982333231471,6.548919362030943
8173,107718.652,183331.496,38.93461179525163,6.54888667480084
8174,107718.653,183331.527,39.039448551950606,6.549022597619862
8175,107718.659,183331.604,39.1104210502931,6.549114614793528
8176,107718.669,183331.693,39.45187552971835,6.54955731692275
8177,107718.685,183331.796,39.71314548977,6.549896058320465
8178,107718.694,183331.854,40.18445754878566,6.550507123234317
8179,107718.708,183331.92,39.98493132476362,6.550248433747042
8180,107718.732,183332.023,40.00980694907913,6.550280685459975
8181,107718.762,183332.125,40.35561446027346,6.550729031376433
8182,107718.8,183332.225,40.22593934018107,6.550560905153961
8183,107718.857,183332.342,41.34385874356554,6.552010308603022
8184,107718.902,183332.419,41.51634032015995,6.552233934198266
8185,107718.972,183332.523,42.68542422890417,6.553749673387018
8186,107719.046,183332.617,42.79853367557778,6.5538963219035695
8187,107719.115,183332.696,42.40669801914361,6.5533882996345385
8188,107719.146,183332.729,41.85227005954746,6.55266947339853
8189,107719.217,183332.8,41.44534400383959,6.5521418861441445
8190,107719.313,183332.887,40.71842219885489,6.551199418406172
8191,107719.411,183332.967,44.00576911545484,6.555461525267148
8192,107720.226,183333.312,45.28545547983014,6.5571206626116005
8193,107720.28,183333.317,47.71387842285198,6.560269158450156
8194,107720.349,183333.322,49.43347351881884,6.562498645706159
8195,107720.432,183333.328,49.32826109205528,6.56236223582386
8196,107720.515,183333.333,48.6381621510587,6.561467509618871
8197,107720.598,183333.336,48.22475248520631,6.560931516242472
8198,107720.693,183333.34,47.67920077939988,6.560224198235786
8199,107720.786,183333.342,47.56466712850786,6.560075703211785
8200,107720.887,183333.343,47.973000736234894,6.560605115383732
8201,107720.971,183333.343,48.193531365026914,6.560891037475278
8202,107721.072,183333.328,48.38424469258116,6.561138300877185
8203,107721.164,183333.302,48.517443199185,6.5613109952362745
8204,107721.283,183333.261,48.77158402888652,6.561640493582937
8205,107721.345,183333.239,48.80409885819677,6.561682649668255
8206,107721.376,183333.227,48.75953888167712,6.561624876823932
8207,107721.41,183333.214,48.86789984724106,6.561765368845768
8208,107721.471,183333.189,48.80307569998496,6.561681323124466
8209,107721.609,183333.132,48.98180002805816,6.56191304256395
8210,107721.746,183333.063,49.52829136435908,6.562621578819175
8211,107721.905,183332.964,49.35339701999161,6.562394825025314
8212,107722.045,183332.861,50.306791765342126,6.563630919173108
8213,107722.198,183332.733,50.57070026324692,6.563973081484579
8214,107722.38,183332.558,50.695435142746895,6.564134802592575
8215,107722.526,183332.399,50.81196300902512,6.564285883154183
8216,107722.71,183332.174,50.624715911404,6.564043113784318
8217,107722.911,183331.896,50.58086907219276,6.563986265535875
8218,107723.067,183331.657,50.486753894018335,6.563864243444262
8219,107723.222,183331.401,50.44076597642131,6.563804619247581
8220,107723.338,183331.198,50.33044295400238,6.5636615833822765
8221,107723.495,183330.903,50.025650156345,6.563266413810269
8222,107723.596,183330.703,49.7178573252974,6.562867354638771
8223,107723.703,183330.483,49.25789503344068,6.562271004910662
8224,107723.822,183330.231,49.275278778688616,6.562293543262035
8225,107723.959,183329.926,48.4691436740853,6.561248373997162
8226,107724.078,183329.653,48.60131949623322,6.561419742426697
8227,107724.21,183329.344,48.12250374340574,6.560798948833248
8228,107724.301,183329.132,47.94266311769547,6.560565782092965
8229,107724.414,183328.868,44.779716608356026,6.556464962690461
8230,107724.519,183328.625,45.97561383074403,6.558015465842661
8231,107724.658,183328.309,46.23570102746202,6.558352673765556
8232,107724.754,183328.094,46.14451493766415,6.558234449291896
8233,107724.9,183327.776,46.94776906946978,6.559275883321566
8234,107725.022,183327.515,47.9580899819132,6.5605857833114225
8235,107725.135,183327.276,48.549890813557816,6.561353064176167
8236,107725.285,183326.966,49.40715522252154,6.562464523541975
8237,107725.432,183326.666,50.46700613721217,6.563838640107618
8238,107725.545,183326.441,50.63718489342158,6.564059280053092
8239,107725.634,183326.265,50.78292938494016,6.564248240516654
8240,107725.744,183326.052,51.384062962025176,6.565027621460697
8241,107725.899,183325.758,52.49102600571604,6.566462819784165
8242,107726.033,183325.507,54.22341479071658,6.5687088942976715
8243,107726.168,183325.259,56.61695274359336,6.571812161092985
8244,107726.315,183324.995,57.76192247147423,6.573296635794504
8245,107726.45,183324.754,58.51709313458279,6.574275728706235
8246,107726.594,183324.501,58.61521917336013,6.574402950953757
8247,107726.831,183324.092,58.02632639683718,6.573639440436955
8248,107726.945,183323.896,57.7217577951042,6.573244561539164
8249,107727.075,183323.675,57.247481111802536,6.572629652934388
8250,107727.23,183323.415,56.76555061697584,6.572004821019587
8251,107727.359,183323.199,56.50634755897671,6.571668759399104
8252,107727.509,183322.952,56.28787238792098,6.571385502247019
8253,107727.657,183322.709,55.999468292835374,6.571011580934915
8254,107727.802,183322.472,55.77477880197069,6.570720266800782
8255,107727.945,183322.241,55.57471162158999,6.570460875953454
8256,107728.076,183322.031,55.32388273349043,6.570135671601124
8257,107728.217,183321.806,54.84349500999697,6.569512839918258
8258,107728.325,183321.634,54.53104305703034,6.56910774010791
8259,107728.446,183321.444,54.13622446604032,6.568595850408346
8260,107728.609,183321.19,53.76049410749262,6.568108708959734
8261,107728.747,183320.975,53.37772341226077,6.56761243958272
8262,107728.87,183320.785,53.3111909197016,6.567526178959729
8263,107729.036,183320.531,53.428559140178734,6.567678349056298
8264,107729.147,183320.362,53.44814867461065,6.56770374725467
8265,107729.298,183320.133,53.477361552309496,6.567741622297867
8266,107729.421,183319.947,53.53484043245458,6.567816144742758
8267,107729.579,183319.71,53.78058125427332,6.568134752321838
8268,107729.718,183319.501,54.01826208142629,6.568442909966842
8269,107729.826,183319.34,54.20558241976455,6.568685774294669
8270,107729.962,183319.137,54.30690978027729,6.568817147115793
8271,107730.106,183318.925,54.47955051595135,6.569040979063764
8272,107730.224,183318.75,54.65929802681588,6.569274025078904
8273,107730.369,183318.536,55.00774651617413,6.569725795073027
8274,107730.461,183318.4,55.20343598108329,6.569979510130236
8275,107730.579,183318.226,55.58693644499533,6.570476725666014
8276,107730.72,183318.019,56.07754803285614,6.571112812780561
8277,107730.876,183317.791,56.59755143121061,6.571787006928026
8278,107731.006,183317.602,57.031732953718446,6.572349931405708
8279,107731.145,183317.4,57.38024684107887,6.572801786189566
8280,107731.265,183317.226,57.56340835088404,6.573039258518289
8281,107731.395,183317.037,57.59699591733341,6.573082805427404
8282,107731.537,183316.832,57.39925001799113,6.572826424164429
8283,107731.655,183316.661,57.23805137742794,6.57261742710712
8284,107731.809,183316.439,56.98503222794199,6.57228938303987
8285,107731.927,183316.269,56.69013712195581,6.5719070460105335
8286,107732.071,183316.061,56.44189836316807,6.571585199809378
8287,107732.178,183315.907,56.39670906547037,6.571526611038357
8288,107732.283,183315.756,56.29361350324491,6.571392945710588
8289,107732.437,183315.533,55.831139405563405,6.570793339379173
8290,107732.586,183315.318,55.06557968749834,6.569800776863068
8291,107732.7,183315.152,54.57006453897978,6.569158332190267
8292,107732.809,183314.995,53.80877064640268,6.568171300396821
8293,107732.933,183314.815,52.96012120462703,6.567071010497361
8294,107733.104,183314.566,51.946845012069,6.565757278931472
8295,107734.167,183313.022,50.6855415929922,6.564121975419977
8296,107734.228,183312.935,50.31287686730212,6.5636388086217945
8297,107734.304,183312.824,49.9806133198521,6.563208022708057
8298,107734.397,183312.69,49.89678516734996,6.563099337937941
8299,107734.489,183312.556,50.14262108288168,6.563418068807802
8300,107734.581,183312.423,50.70783820339523,6.564150883393058
8301,107734.686,183312.271,51.29125212815641,6.564907290475912
8302,107734.788,183312.125,52.04324001261542,6.565882256855499
8303,107734.898,183311.965,52.68884988570204,6.5667193021505055
8304,107735.109,183311.659,53.82545649033489,6.568192933906063
8305,107735.232,183311.481,54.84714584349288,6.569517573292279
8306,107735.357,183311.3,55.1832306659306,6.569953313560623
8307,107735.469,183311.137,55.49293936602608,6.570354856692234
8308,107735.492,183311.104,55.71037249156,6.570636762812778
8309,107735.525,183311.056,55.91541131742287,6.5709025994916095
8310,107735.572,183310.987,55.870666667621016,6.570844587214916
8311,107735.615,183310.925,55.78757132979992,6.570736852552762
8312,107735.707,183310.791,55.46780636733496,6.5703222712886005
8313,107735.841,183310.597,55.257377611437065,6.570049446464506
8314,107735.974,183310.404,55.39285954342604,6.5702251013273845
8315,107736.094,183310.229,55.70169616330536,6.570625513790657
8316,107736.228,183310.035,56.01186198496558,6.57102764958894
8317,107736.424,183309.751,56.31364054399511,6.571418911144098
8318,107736.579,183309.528,56.4535063932709,6.571600249837865
8319,107736.696,183309.36,56.37527744944772,6.571498824546694
8320,107736.845,183309.146,56.2735512095859,6.571366934571022
8321,107737.004,183308.92,56.167568601878834,6.571229526134702
8322,107737.134,183308.737,56.119002624397424,6.571166559435085
8323,107737.288,183308.519,55.99935126671425,6.571011429208357
8324,107737.446,183308.298,55.62736640845304,6.570529143871033
8325,107737.56,183308.137,55.25867039522714,6.570051122582909
8326,107737.664,183307.993,54.74258652081827,6.569382010171665
8327,107737.848,183307.734,54.24701452887477,6.5687394918003
8328,107737.954,183307.586,54.00001822478526,6.568419256464935
8329,107738.122,183307.353,53.89269805003238,6.568280113847883
8330,107738.254,183307.168,53.920774041512274,6.568316514896799
8331,107738.403,183306.96,54.08079858067973,6.568523989709654
8332,107738.57,183306.729,54.23016310181353,6.568717643609428
8333,107738.734,183306.5,54.32120946869595,6.56883568692971
8334,107738.851,183306.337,54.38118999637181,6.5689134528074895
8335,107739.029,183306.088,54.74790562685539,6.569388906492288
8336,107739.161,183305.904,54.91750731480022,6.5696087982579465
8337,107739.327,183305.671,54.975869358850005,6.569684465741385
8338,107739.472,183305.468,54.79098536391317,6.56944476017842
8339,107739.607,183305.278,54.562378595068616,6.569148367220001
8340,107739.783,183305.029,54.39627386028302,6.568933009319624
8341,107739.927,183304.824,54.26359953966422,6.568760994577484
8342,107740.034,183304.672,54.14881541444798,6.5686121748088295
8343,107740.148,183304.509,54.458438860830185,6.5690136074074035
8344,107740.334,183304.243,55.204053252312185,6.569980310433947
8345,107740.486,183304.025,56.10713289454115,6.571151170107965
8346,107740.617,183303.836,56.93097181869129,6.572219292706534
8347,107740.93,183303.386,58.11697657125481,6.5737569700862855
8348,107741.013,183303.267,58.31407456313934,6.574012511325105
8349,107741.139,183303.086,58.59056218691053,6.5743709827089125
8350,107741.311,183302.839,58.58392387444657,6.574362376012444
8351,107741.445,183302.646,58.52274861354302,6.574283061140654
8352,107741.594,183302.431,58.41997776791432,6.574149816814036
8353,107741.773,183302.174,58.19384848505061,6.573856635962604
8354,107741.916,183301.968,58.18725743893648,6.573848090547844
8355,107742.098,183301.705,57.857884974673794,6.5734210529776185
8356,107742.235,183301.507,57.833694239147285,6.573389689235831
8357,107742.376,183301.303,57.690633384584366,6.573204208157856
8358,107742.543,183301.059,57.78791369258694,6.573330333899584
8359,107742.638,183300.92,57.86005203377308,6.573423862610338
8360,107742.774,183300.721,58.11407772917661,6.573753211683226
8361,107742.928,183300.495,58.41714768197271,6.574146147554595
8362,107743.093,183300.252,58.74308133603996,6.574568726642981
8363,107743.256,183300.011,59.12897753374395,6.575069048292501
8364,107743.4,183299.798,59.45577342490807,6.575492745287435
8365,107743.538,183299.593,59.7224662522409,6.575838517534169
8366,107743.705,183299.346,60.03434303466895,6.576242871625139
8367,107743.929,183299.012,60.47757844486007,6.576817534637815
8368,107744.055,183298.825,60.79405806032578,6.5772278563880455
8369,107744.205,183298.602,60.91741840506575,6.577387795385976
8370,107744.395,183298.319,60.89158387564961,6.5773543004346156
8371,107744.517,183298.138,60.87759975357712,6.577336169758377
