x,y,z,t,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP4.0,PRP4.1,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph,HCP4.0_inph,PRP4.1_inph,direction_nrs,line_numbers,geometry,pos
635441.5273,5692639.401,26.33916864,125154.63,20.52301567,14.08454822,33.29908365,21.96825567,41.38634231,31.08406674,0.067022059,0.232344941,0.624528225,0.349729939,0.844900864,-1.879089022,1,110,POINT (635441.5273 5692639.401),76.47978420793397
635440.8932,5692639.343,26.35646016,125154.83,19.52301567,14.0602979,31.69242388,21.1672167,41.66950706,30.681577,0.056784743,0.250351045,0.634106134,0.358981159,0.90664526,-1.995913126,1,110,POINT (635440.8932 5692639.343),77.11653126116487
635440.2044,5692639.271,26.37554906,125155.07,19.12301567,13.6602979,31.49242388,20.4672167,42.16770924,30.18129305,0.066747063,0.270080768,0.694106134,0.328981159,0.966812874,-2.135441966,1,110,POINT (635440.2044 5692639.271),77.80908410398266
635439.7536,5692639.22,26.38276314,125155.22,19.12301567,12.6602979,31.49242388,20.4672167,42.16770924,29.68129305,0.066747063,0.260080768,0.694106134,0.328981159,0.986812874,-2.255441966,1,110,POINT (635439.7536 5692639.22),78.26275980312246
635439.1257,5692639.143,26.39098803,125155.42,18.92301567,11.5602979,32.49242388,19.9672167,41.76770924,29.38129305,0.066747063,0.270080768,0.694106134,0.338981159,1.116812874,-2.085441966,1,110,POINT (635439.1257 5692639.143),78.8953634784482
635438.5532,5692639.069,26.401712,125155.61,18.02301567,11.1602979,32.69242388,18.8672167,40.96770924,28.88129305,0.066747063,0.280080768,0.684106134,0.388981159,1.286812874,-1.615441966,1,110,POINT (635438.5532 5692639.069),79.47262620027767
635437.951,5692638.989,26.41516678,125155.81,17.12301567,11.3602979,31.39242388,18.3672167,41.46770924,28.08129305,0.076747063,0.250080768,0.754106134,0.328981159,1.086812874,-0.845441966,1,110,POINT (635437.951 5692638.989),80.0801168092335
635437.3129,5692638.901,26.42543601,125156.01,16.52301567,11.7602979,29.69242388,18.3672167,41.46770924,27.28129305,0.076747063,0.220080768,0.754106134,0.268981159,0.886812874,-0.655441966,1,110,POINT (635437.3129 5692638.901),80.72425624294094
635436.8517,5692638.836,26.42543601,125156.17,16.42301567,12.2602979,29.69242388,18.3672167,40.96770924,26.78129305,0.066747063,0.200080768,0.664106134,0.268981159,0.816812874,-1.325441966,1,110,POINT (635436.8517 5692638.836),81.19001416284183
635436.2214,5692638.745,26.44173824,125156.37,16.72301567,12.4602979,30.49242388,18.9672167,40.76770924,26.78129305,0.056747063,0.200080768,0.604106134,0.268981159,0.796812874,-1.915441966,1,110,POINT (635436.2214 5692638.745),81.8268493769696
635435.4199,5692638.631,26.45264256,125156.62,17.22301567,12.2602979,30.49242388,19.4672167,40.56770924,27.38129305,0.056747063,0.240080768,0.614106134,0.328981159,0.856812874,-1.735441966,1,110,POINT (635435.4199 5692638.631),82.63641608213301
635434.7992,5692638.543,26.46998272,125156.83,17.32301567,11.8602979,29.79242388,19.1672167,40.86770924,27.28129305,0.056747063,0.270080768,0.654106134,0.298981159,0.846812874,-1.295441966,1,110,POINT (635434.7992 5692638.543),83.26332316459677
635434.1324,5692638.451,26.48594908,125157.03,17.02301567,11.6602979,30.49242388,18.8672167,41.46770924,27.18129305,0.066747063,0.250080768,0.594106134,0.278981159,0.776812874,-1.445441966,1,110,POINT (635434.1324 5692638.451),83.93643997457107
635433.5204,5692638.37,26.49311622,125157.21,17.72301567,11.6602979,31.29242388,19.2672167,40.56770924,27.38129305,0.066747063,0.220080768,0.544106134,0.278981159,0.746812874,-1.915441966,1,110,POINT (635433.5204 5692638.37),84.5537769975944
635432.536,5692638.244,26.51190746,125157.52,17.82301567,11.1602979,31.69242388,19.7672167,40.26770924,27.88129305,0.066747063,0.270080768,0.574106134,0.318981159,0.786812874,-2.025441966,1,110,POINT (635432.536 5692638.244),85.5462080330759
635432.3042,5692638.215,26.51190746,125157.59,17.62301567,11.1602979,31.69242388,19.7672167,40.26770924,28.18129305,0.056747063,0.270080768,0.574106134,0.318981159,0.736812874,-1.925441966,1,110,POINT (635432.3042 5692638.215),85.77981505348122
635432.0778,5692638.187,26.51190746,125157.66,18.02301567,10.8602979,31.69242388,19.7672167,40.16770924,28.28129305,0.056747063,0.280080768,0.574106134,0.318981159,0.666812874,-1.845441966,1,110,POINT (635432.0778 5692638.187),86.00793993159803
635430.8235,5692638.031,26.53803515,125158.06,18.02301567,11.2602979,32.29242388,19.4672167,39.96770924,28.38129305,0.046747063,0.270080768,0.554106134,0.308981159,0.646812874,-1.665441966,1,110,POINT (635430.8235 5692638.031),87.27190373235507
635430.3786,5692637.974,26.55428841,125158.21,18.22301567,11.7602979,31.79242388,19.6672167,39.46770924,28.18129305,0.056747063,0.260080768,0.554106134,0.308981159,0.486812874,-1.395441966,1,110,POINT (635430.3786 5692637.974),87.72044025261333
635429.6355,5692637.877,26.57080523,125158.42,18.12301567,11.8602979,31.69242388,20.1672167,38.46770924,27.88129305,0.056747063,0.250080768,0.534106134,0.328981159,0.426812874,-1.415441966,1,110,POINT (635429.6355 5692637.877),88.46984442269212
635428.977,5692637.79,26.60149835,125158.64,18.12301567,11.8602979,31.39242388,20.4672167,38.06770924,27.88129305,0.056747063,0.250080768,0.524106134,0.338981159,0.646812874,-1.375441966,1,110,POINT (635428.977 5692637.79),89.13406671234847
635428.4318,5692637.717,26.60149835,125158.81,17.82301567,11.8602979,30.99242388,20.2672167,37.56770924,27.78129305,0.046747063,0.250080768,0.564106134,0.318981159,0.646812874,-0.895441966,1,110,POINT (635428.4318 5692637.717),89.68413219927567
635427.7874,5692637.635,26.616016,125159.01,17.62301567,11.5602979,30.69242388,19.9672167,37.56770924,28.08129305,0.056747063,0.240080768,0.554106134,0.268981159,0.606812874,-0.805441966,1,110,POINT (635427.7874 5692637.635),90.33372850472487
635427.1779,5692637.562,26.624696,125159.18,17.42301567,11.2602979,30.69242388,19.8672167,38.06770924,28.48129305,0.056747063,0.210080768,0.534106134,0.248981159,0.586812874,-1.195441966,1,110,POINT (635427.1779 5692637.562),90.94758455462933
635426.5774,5692637.495,26.6307598,125159.38,16.92301567,10.9602979,30.69242388,19.4672167,38.56770924,28.68129305,0.056747063,0.210080768,0.534106134,0.318981159,0.616812874,-1.635441966,1,110,POINT (635426.5774 5692637.495),91.55181071265669
635425.7716,5692637.413,26.6341594,125159.62,16.72301567,10.5602979,31.39242388,18.7672167,38.26770924,28.78129305,0.056747063,0.230080768,0.544106134,0.348981159,0.796812874,-2.045441966,1,110,POINT (635425.7716 5692637.413),92.36177221792849
635425.1887,5692637.358,26.64065626,125159.82,16.22301567,10.1602979,30.49242388,17.8672167,38.56770924,28.38129305,0.066747063,0.260080768,0.624106134,0.368981159,0.826812874,-1.805441966,1,110,POINT (635425.1887 5692637.358),92.94726125273219
635424.5146,5692637.301,26.64779827,125160.02,15.52301567,9.7602979,30.09242388,17.0672167,39.16770924,27.58129305,0.076747063,0.280080768,0.634106134,0.378981159,0.716812874,-1.195441966,1,110,POINT (635424.5146 5692637.301),93.62376684035658
635424.0072,5692637.262,26.64779827,125160.18,15.02301567,9.4602979,30.09242388,17.0672167,39.06770924,26.68129305,0.066747063,0.250080768,0.634106134,0.378981159,0.676812874,-1.365441966,1,110,POINT (635424.0072 5692637.262),94.13266345067383
635423.3272,5692637.215,26.67302515,125160.38,14.72301567,9.2602979,29.89242388,16.9672167,38.86770924,26.28129305,0.056747063,0.220080768,0.594106134,0.328981159,0.616812874,-1.575441966,1,110,POINT (635423.3272 5692637.215),94.81428578007271
635422.458,5692637.161,26.68914394,125160.63,14.72301567,8.8602979,28.69242388,16.7672167,38.56770924,26.18129305,0.056747063,0.250080768,0.534106134,0.368981159,0.616812874,-1.265441966,1,110,POINT (635422.458 5692637.161),95.6851615691944
635421.8292,5692637.125,26.68914394,125160.83,14.32301567,8.7602979,28.59242388,16.2672167,38.76770924,25.78129305,0.056747063,0.270080768,0.534106134,0.378981159,0.576812874,-1.275441966,1,110,POINT (635421.8292 5692637.125),96.31499126042586
635421.1217,5692637.089,26.69,125161.04,13.92301567,8.6602979,28.89242388,15.5672167,39.46770924,25.18129305,0.056747063,0.240080768,0.564106134,0.348981159,0.346812874,-1.515441966,1,110,POINT (635421.1217 5692637.089),97.02340656944232
635420.7545,5692637.071,26.69,125161.16,13.92301567,8.3602979,28.89242388,15.5672167,39.26770924,25.08129305,0.056747063,0.240080768,0.564106134,0.348981159,0.446812874,-1.355441966,1,110,POINT (635420.7545 5692637.071),97.39104748114354
635420.0846,5692637.041,26.69004736,125161.36,13.52301567,7.9602979,28.79242388,14.8672167,39.06770924,24.98129305,0.046747063,0.260080768,0.544106134,0.348981159,0.646812874,-0.885441966,1,110,POINT (635420.0846 5692637.041),98.06161888684424
635419.1494,5692637.002,26.72419392,125161.64,13.12301567,7.8602979,28.19242388,14.7672167,39.16770924,24.78129305,0.046747063,0.250080768,0.534106134,0.298981159,0.626812874,-0.845441966,1,110,POINT (635419.1494 5692637.002),98.99763172858022
635418.4749,5692636.974,26.73,125161.84,12.92301567,8.0602979,28.19242388,14.6672167,39.06770924,24.48129305,0.046747063,0.220080768,0.544106134,0.288981159,0.626812874,-1.305441966,1,110,POINT (635418.4749 5692636.974),99.67271264961747
635417.8307,5692636.949,26.73,125162.03,12.92301567,8.1602979,27.69242388,14.5672167,38.76770924,24.08129305,0.056747063,0.220080768,0.554106134,0.328981159,0.636812874,-1.185441966,1,110,POINT (635417.8307 5692636.949),100.31739756490063
635417.4541,5692636.934,26.73,125162.15,12.72301567,8.2602979,27.69242388,14.5672167,38.66770924,23.58129305,0.056747063,0.250080768,0.554106134,0.328981159,0.496812874,-0.815441966,1,110,POINT (635417.4541 5692636.934),100.69429617201823
635416.7771,5692636.906,26.73,125162.35,12.82301567,8.6602979,27.19242388,14.86711014,38.66770924,23.38129305,0.056743585,0.240055741,0.544106134,0.308973124,0.316812874,-1.145441966,1,110,POINT (635416.7771 5692636.906),101.37187494974839
635415.8974,5692636.868,26.73,125162.62,13.22301567,9.059971086,27.39208408,14.96671356,37.66722773,23.58112069,0.046740688,0.220042868,0.504079541,0.298941425,0.456848042,-1.395394212,1,110,POINT (635415.8974 5692636.868),102.25239530154579
635415.227,5692636.838,26.73117624,125162.82,13.32301567,9.059074181,26.69177636,14.96632863,36.96703947,23.68092988,0.046736874,0.240019566,0.544058663,0.33890597,0.556860622,-1.215347334,1,110,POINT (635415.227 5692636.838),102.92346620692125
635414.5767,5692636.807,26.73583704,125163.01,12.92301567,8.959074181,26.59177636,14.76632863,36.96703947,23.78085249,0.056736874,0.240019566,0.564058663,0.29890597,0.546860622,-1.215328873,1,110,POINT (635414.5767 5692636.807),103.5745046773663
635413.9529,5692636.777,26.73583704,125163.2,12.82301567,8.859074181,27.09177636,14.96632863,37.06703947,24.08085249,0.056736874,0.230019566,0.544058663,0.31890597,0.566860622,-1.595328873,1,110,POINT (635413.9529 5692636.777),104.1990256457449
635413.2444,5692636.744,26.74389632,125163.4,13.12301567,8.559074181,27.19177636,14.76632863,36.96703947,23.98085249,0.046736874,0.240019566,0.554058663,0.36890597,0.576860622,-1.765328873,1,110,POINT (635413.2444 5692636.744),104.90829375448932
635412.3762,5692636.705,26.74865152,125163.63,13.22301567,8.459074181,26.39177636,14.56632863,37.06703947,23.68085249,0.046736874,0.270019566,0.574058663,0.39890597,0.536860622,-1.715328873,1,110,POINT (635412.3762 5692636.705),105.7773692631959
635411.7284,5692636.677,26.74808704,125163.83,12.82301567,8.759074181,26.09177636,14.96632863,36.86703947,23.58085249,0.056736874,0.270019566,0.614058663,0.39890597,0.546860622,-1.725328873,1,110,POINT (635411.7284 5692636.677),106.42577410589978
635411.0597,5692636.65,26.74241664,125164.04,13.22301567,8.859074181,25.39177636,15.06632863,35.56703947,23.48085249,0.056736874,0.260019566,0.644058663,0.34890597,0.526860622,-1.435328873,1,110,POINT (635411.0597 5692636.65),107.0950189714302
635410.6206,5692636.632,26.74241664,125164.16,13.02301567,8.659074181,25.39177636,15.06632863,35.46703947,23.18085249,0.066736874,0.250019566,0.644058663,0.34890597,0.506860622,-1.005328873,1,110,POINT (635410.6206 5692636.632),107.5344877529951
635409.9199,5692636.606,26.74,125164.36,12.32301567,8.559074181,25.19177636,15.16632863,35.36703947,23.18085249,0.066736874,0.230019566,0.604058663,0.29890597,0.526860622,-1.055328873,1,110,POINT (635409.9199 5692636.606),108.23566996190432
635409.0396,5692636.577,26.74,125164.63,12.52301567,8.659074181,25.19177636,15.06632863,34.86703947,23.18085249,0.056736874,0.220019566,0.554058663,0.26890597,0.506860622,-1.505328873,1,110,POINT (635409.0396 5692636.577),109.11644751040134
635408.3931,5692636.558,26.73898624,125164.84,12.32301567,8.659074181,24.69177636,14.76632863,34.56703947,22.98085249,0.056736874,0.230019566,0.564058663,0.32890597,0.486860622,-1.545328873,1,110,POINT (635408.3931 5692636.558),109.76322664582372
635407.6585,5692636.534,26.73442944,125165.07,12.02301567,8.659074181,24.29177636,14.66632863,35.26703947,22.48085249,0.056736874,0.250019566,0.594058663,0.32890597,0.486860622,-1.545328873,1,110,POINT (635407.6585 5692636.534),110.49821859133168
635407.2161,5692636.518,26.73442944,125165.2,12.12301567,8.959074181,24.29177636,14.66632863,34.86703947,21.88085249,0.056736874,0.250019566,0.594058663,0.32890597,0.506860622,-1.595328873,1,110,POINT (635407.2161 5692636.518),110.94090782775598
635406.6144,5692636.493,26.7298,125165.39,12.32301567,9.059074181,24.69177636,14.76632863,33.76703947,21.18085249,0.056736874,0.240019566,0.584058663,0.31890597,0.526860622,-1.765328873,1,110,POINT (635406.6144 5692636.493),111.54312696562668
635405.9729,5692636.464,26.726,125165.62,11.82301567,9.259074181,22.79177636,13.76632863,33.36703947,20.78085249,0.056736874,0.250019566,0.574058663,0.37890597,0.546860622,-1.755328873,1,110,POINT (635405.9729 5692636.464),112.18528212591967
635405.3218,5692636.432,26.722,125165.82,10.92301567,9.459074181,21.99177636,13.16632863,33.26703947,20.88085249,0.056736874,0.260019566,0.644058663,0.36890597,0.546860622,-1.765328873,1,110,POINT (635405.3218 5692636.432),112.83716801317343
635404.7379,5692636.399,26.71689976,125166.02,11.02301567,9.459074181,21.99177636,13.16632863,33.56703947,20.68085249,0.066736874,0.250019566,0.664058663,0.39890597,0.576860622,-1.845328873,1,110,POINT (635404.7379 5692636.399),113.4219997924806
635404.2369,5692636.367,26.71191896,125166.2,11.02301567,9.159074181,21.99177636,13.16632863,33.86703947,20.48085249,0.066736874,0.250019566,0.664058663,0.39890597,0.596860622,-1.555328873,1,110,POINT (635404.2369 5692636.367),113.92402070834828
635403.6057,5692636.321,26.71,125166.4,10.52301567,8.759074181,22.29177636,12.76632863,34.86703947,20.48085249,0.056736874,0.260019566,0.634058663,0.34890597,0.736860622,-1.355328873,1,110,POINT (635403.6057 5692636.321),114.55689466104374
635402.9909,5692636.271,26.71,125166.63,10.52301567,8.559074181,22.39177636,12.56632863,34.56703947,20.08085249,0.056736874,0.240019566,0.614058663,0.37890597,0.696860622,-1.425328873,1,110,POINT (635402.9909 5692636.271),115.17372449175184
635402.4005,5692636.219,26.71,125166.83,10.62301567,8.359074181,22.09177636,12.56632863,34.06703947,19.28085249,0.066736874,0.220019566,0.594058663,0.37890597,0.436860622,-1.415328873,1,110,POINT (635402.4005 5692636.219),115.76641004075626
635401.7881,5692636.16,26.71268597,125167.03,10.32301567,8.359074181,22.09177636,12.36632863,34.16703947,18.88085249,0.056736874,0.230019566,0.524058663,0.33890597,0.416860622,-1.375328873,1,110,POINT (635401.7881 5692636.16),116.38164557281875
635401.4172,5692636.123,26.71268597,125167.17,10.32301567,8.359074181,22.09177636,12.36632863,34.16703947,18.88085249,0.056736874,0.230019566,0.524058663,0.33890597,0.486860622,-1.645328873,1,110,POINT (635401.4172 5692636.123),116.75438651505661
635400.8548,5692636.065,26.72319381,125167.36,10.42301567,8.459074181,22.29177636,12.26632863,34.06703947,18.98085249,0.046736874,0.230019566,0.534058663,0.30890597,0.476860622,-1.715328873,1,110,POINT (635400.8548 5692636.065),117.31976935877807
635400.0319,5692635.975,26.73166087,125167.63,10.62301567,8.359074181,21.89177636,12.06632863,33.86703947,19.18085249,0.046736874,0.250019566,0.544058663,0.33890597,0.446860622,-1.755328873,1,110,POINT (635400.0319 5692635.975),118.14757634726477
635399.4301,5692635.908,26.7372566,125167.83,9.923015666,8.359074181,21.59177636,11.86632863,34.66703947,19.18085249,0.046736874,0.260019566,0.614058663,0.35890597,0.426860622,-1.705328873,1,110,POINT (635399.4301 5692635.908),118.75309450546385
635398.7526,5692635.831,26.74643392,125168.06,9.923015666,8.459074181,21.39177636,11.86632863,34.16703947,19.18085249,0.056736874,0.260019566,0.674058663,0.32890597,0.456860622,-1.665328873,1,110,POINT (635398.7526 5692635.831),119.43495611160041
635398.2156,5692635.771,26.76237952,125168.22,10.42301567,8.859074181,21.39177636,12.46632863,33.26703947,19.08085249,0.066736874,0.250019566,0.674058663,0.34890597,0.446860622,-1.875328873,1,110,POINT (635398.2156 5692635.771),119.97529767031544
635397.5818,5692635.7,26.77,125168.42,10.72301567,9.159074181,20.89177636,13.06632863,32.56703947,18.88085249,0.056736874,0.240019566,0.664058663,0.34890597,0.406860622,-2.175328873,1,110,POINT (635397.5818 5692635.7),120.61306207812831
635397.0308,5692635.638,26.77,125168.61,10.72301567,9.659074181,20.99177636,13.66632863,31.76703947,18.68085249,0.056736874,0.250019566,0.624058663,0.32890597,0.376860622,-2.135328873,1,110,POINT (635397.0308 5692635.638),121.16753930948546
635396.3617,5692635.563,26.77,125168.82,10.62301567,10.15907418,20.99177636,13.86632863,31.66703947,18.88085249,0.056736874,0.270019566,0.554058663,0.32890597,0.366860622,-1.695328873,1,110,POINT (635396.3617 5692635.563),121.84082959602532
635395.7531,5692635.496,26.77215238,125169.01,11.02301567,10.25907418,21.09177636,14.16632863,31.46703947,19.18085249,0.056736874,0.280019566,0.584058663,0.31890597,0.576860622,-1.615328873,1,110,POINT (635395.7531 5692635.496),122.4531064615182
635395.1983,5692635.437,26.78108166,125169.17,11.32301567,10.25907418,21.09177636,14.16632863,31.46703947,19.48085249,0.056736874,0.250019566,0.584058663,0.31890597,0.816860622,-1.905328873,1,110,POINT (635395.1983 5692635.437),123.01103480813569
635394.6084,5692635.377,26.79153266,125169.38,10.92301567,10.05907418,21.19177636,13.06632863,31.66703947,19.58085249,0.056736874,0.240019566,0.614058663,0.33890597,0.586860622,-2.155328873,1,110,POINT (635394.6084 5692635.377),123.60397832144487
635393.8738,5692635.301,26.80045582,125169.62,10.32301567,9.759074181,20.99177636,12.86632863,31.96703947,19.28085249,0.066736874,0.250019566,0.624058663,0.32890597,0.456860622,-1.835328873,1,110,POINT (635393.8738 5692635.301),124.34249924882326
635393.1323,5692635.224,26.81343859,125169.83,10.02301567,9.259074181,21.19177636,12.76632863,32.06703947,18.98085249,0.066736874,0.270019566,0.604058663,0.30890597,0.416860622,-1.215328873,1,110,POINT (635393.1323 5692635.224),125.08798650543375
635392.5501,5692635.162,26.82295457,125170.02,9.823015666,8.959074181,20.89177636,12.56632863,32.16703947,18.98085249,0.056736874,0.250019566,0.594058663,0.30890597,0.466860622,-1.085328873,1,110,POINT (635392.5501 5692635.162),125.67347846966399
635392.0603,5692635.109,26.82592359,125170.18,9.823015666,8.859074181,20.89177636,12.56632863,32.26703947,18.98085249,0.056736874,0.210019566,0.594058663,0.30890597,0.476860622,-1.665328873,1,110,POINT (635392.0603 5692635.109),126.16613762152787
635391.434,5692635.039,26.83397769,125170.38,10.12301567,8.658016488,21.09177636,12.36632863,31.46703947,18.68085249,0.056721702,0.220019566,0.574058663,0.34890597,0.456860622,-2.035328873,1,110,POINT (635391.434 5692635.039),126.7963373438748
635390.6784,5692634.953,26.85699136,125170.63,10.12301567,8.158016488,20.69177636,11.86632863,31.06686384,18.68085249,0.056721702,0.260019566,0.624058663,0.33890597,0.436895131,-1.285328873,1,110,POINT (635390.6784 5692634.953),127.556815719683
635390.0453,5692634.878,26.88625216,125170.84,9.323015666,7.850665235,20.59177636,11.46599769,32.26651232,18.97995751,0.046721702,0.279981881,0.634005623,0.298852452,0.436963618,-0.775328873,1,110,POINT (635390.0453 5692634.878),128.19434266813238
635389.3145,5692634.789,26.88876096,125171.06,8.823015666,7.950665235,20.79111378,11.96402835,32.76404627,18.97951089,0.056699345,0.229756791,0.573952847,0.23882583,0.487507845,-1.295262376,1,110,POINT (635389.3145 5692634.789),128.93054212478296
635388.7788,5692634.722,26.88295488,125171.22,9.323015666,8.350665235,20.79111378,12.36402835,32.76387027,19.07951089,0.066699345,0.209756791,0.573952847,0.298666835,0.527507845,-2.295262376,1,110,POINT (635388.7788 5692634.722),129.47041571182183
635388.1469,5692634.642,26.88005928,125171.42,9.723015666,8.150665235,21.29045487,12.26402835,32.76387027,19.57951089,0.066699345,0.239756791,0.57387421,0.368666835,0.557507845,-2.605262376,1,110,POINT (635388.1469 5692634.642),130.1073596731804
635387.4815,5692634.558,26.89380264,125171.64,9.423015666,7.750665235,20.89045487,12.06402835,32.96387027,20.07951089,0.066699345,0.299756791,0.65387421,0.388666835,0.517507845,-2.165262376,1,110,POINT (635387.4815 5692634.558),130.7780407896889
635386.8737,5692634.483,26.92713216,125171.81,9.223015666,7.750665235,20.69045487,11.86402835,33.36387027,20.17951089,0.066699345,0.309756791,0.72387421,0.358666835,0.217507845,-1.305262376,1,110,POINT (635386.8737 5692634.483),131.390450652465
635386.294,5692634.413,26.9458944,125172.01,9.523015666,7.950665235,20.69045487,11.86402835,33.06387027,19.77951089,0.066699345,0.269756791,0.72387421,0.358666835,0.107507845,-1.325262376,1,110,POINT (635386.294 5692634.413),131.97436168168443
635385.7283,5692634.346,26.9529756,125172.17,10.02301567,8.050665235,21.89045487,12.46402835,32.66387027,19.67951089,0.056699345,0.219756791,0.60387421,0.288666835,0.327507845,-1.775262376,1,110,POINT (635385.7283 5692634.346),132.54401551517833
635385.122,5692634.276,26.96111726,125172.37,10.42301567,8.250665235,23.09045487,12.66402835,32.76387027,19.97951089,0.046699345,0.239756791,0.51387421,0.308666835,0.417507845,-1.265262376,1,110,POINT (635385.122 5692634.276),133.15434304202225
635384.2924,5692634.183,26.99060846,125172.62,10.62301567,8.250665235,22.89045487,12.86402835,32.76387027,20.37951089,0.046699345,0.259756791,0.58387421,0.318666835,0.447507845,-0.625262376,1,110,POINT (635384.2924 5692634.183),133.9891395200871
635383.6774,5692634.116,26.99060846,125172.82,11.02301567,8.350665235,22.89045487,13.56402835,32.86387027,20.57951089,0.056699345,0.229756791,0.55387421,0.268666835,0.407507845,-0.785262376,1,110,POINT (635383.6774 5692634.116),134.6077783484535
635382.9857,5692634.043,27.00819579,125173.03,11.12301567,8.550665235,23.29045487,13.96402835,33.26387027,21.17951089,0.056699345,0.209756791,0.52387421,0.278666835,0.407507845,-1.125262376,1,110,POINT (635382.9857 5692634.043),135.30331978519916
635382.5668,5692633.998,27.02006427,125173.17,11.02301567,8.550665235,23.29045487,13.96402835,33.96387027,21.77951089,0.056699345,0.209756791,0.52387421,0.278666835,0.497507845,-1.525262376,1,110,POINT (635382.5668 5692633.998),135.72462989656117
635381.8974,5692633.929,27.03443794,125173.37,11.42301567,8.550665235,23.59045487,13.86402835,33.76387027,21.77951089,0.046699345,0.229756791,0.52387421,0.318666835,0.467507845,-2.075262376,1,110,POINT (635381.8974 5692633.929),136.39757667011497
635381.1544,5692633.857,27.04825707,125173.63,11.82301567,8.750665235,24.09045487,13.56402835,33.26387027,21.67951089,0.046699345,0.259756791,0.54387421,0.278666835,0.437507845,-2.515262376,1,110,POINT (635381.1544 5692633.857),137.14405707841846
635380.4714,5692633.792,27.0649824,125173.83,11.52301567,8.650665235,23.89045487,13.56402835,33.26387027,21.77951089,0.046699345,0.299756791,0.59387421,0.308666835,0.427507845,-2.265262376,1,110,POINT (635380.4714 5692633.792),137.83014307877028
635379.8058,5692633.73,27.07608384,125174.04,10.82301567,8.350665235,23.69045487,13.46402835,33.56387027,21.77951089,0.056699345,0.319756791,0.62387421,0.338666835,0.417507845,-1.435262376,1,110,POINT (635379.8058 5692633.73),138.49862446226376
635379.4702,5692633.699,27.08174481,125174.16,10.82301567,8.250665235,23.69045487,13.46402835,33.86387027,21.77951089,0.056699345,0.289756791,0.62387421,0.338666835,0.427507845,-1.305262376,1,110,POINT (635379.4702 5692633.699),138.83565318510568
635378.8393,5692633.64,27.09058662,125174.36,10.62301567,8.350665235,23.79045487,13.46402835,33.66387027,21.67951089,0.066699345,0.239756791,0.55387421,0.348666835,0.387507845,-1.845262376,1,110,POINT (635378.8393 5692633.64),139.46930593703576
635377.9526,5692633.556,27.10347954,125174.64,11.02301567,8.250665235,23.39045487,13.36402835,32.76387027,21.57951089,0.046699345,0.249756791,0.49387421,0.368666835,0.347507845,-2.135262376,1,110,POINT (635377.9526 5692633.556),140.359975847846
635377.3134,5692633.494,27.12528089,125174.84,10.52301567,7.850665235,22.59045487,12.66402835,33.36387027,21.57951089,0.056699345,0.279756791,0.56387421,0.398666835,0.497507845,-2.005262376,1,110,POINT (635377.3134 5692633.494),141.0021756920994
635376.7627,5692633.44,27.15495715,125175.01,9.823015666,7.650665235,22.59045487,12.36402835,34.06387027,21.37951089,0.056699345,0.289756791,0.56387421,0.358666835,0.517507845,-1.355262376,1,110,POINT (635376.7627 5692633.44),141.55551689784312
635376.2235,5692633.384,27.18237126,125175.19,9.523015666,7.350665235,22.49045487,12.36402835,34.36387027,21.17951089,0.056699345,0.269756791,0.63387421,0.358666835,0.397507845,-0.655262376,1,110,POINT (635376.2235 5692633.384),142.09761711006269
635375.5718,5692633.315,27.20171662,125175.39,9.823015666,7.350665235,22.99045487,12.76402835,34.66387027,21.37951089,0.066699345,0.229756791,0.60387421,0.238666835,0.427507845,-0.955262376,1,110,POINT (635375.5718 5692633.315),142.75295968444496
635374.8004,5692633.231,27.20797586,125175.62,10.12301567,7.550665235,23.79045487,12.56402835,34.96387027,21.37951089,0.056699345,0.209756791,0.53387421,0.258666835,0.507507845,-1.685262376,1,110,POINT (635374.8004 5692633.231),143.52891970935218
635373.4251,5692633.082,27.22694574,125176.05,10.22301567,7.150665235,23.79045487,12.46402835,34.36387027,21.47951089,0.046699345,0.279756791,0.53387421,0.358666835,0.637507845,-1.115262376,1,110,POINT (635373.4251 5692633.082),144.9122674926893
635372.1749,5692632.945,27.25243533,125176.45,9.623015666,6.950665235,23.79045487,11.76402835,34.56387027,21.47951089,0.056699345,0.229756791,0.57387421,0.288666835,0.607507845,-1.655262376,1,110,POINT (635372.1749 5692632.945),146.16995149117713
635371.9326,5692632.919,27.26001779,125176.52,9.823015666,7.150665235,23.79045487,11.76402835,35.26387027,21.27951089,0.046699345,0.209756791,0.57387421,0.288666835,0.497507845,-0.745262376,1,110,POINT (635371.9326 5692632.919),146.41364246361582
635371.7612,5692632.9,27.26001779,125176.57,9.823015666,7.150665235,23.79045487,11.76402835,35.56387027,21.17951089,0.046699345,0.209756791,0.57387421,0.288666835,0.427507845,-0.975262376,1,110,POINT (635371.7612 5692632.9),146.58609234031638
635371.5599,5692632.878,27.27247091,125176.63,9.823015666,7.150665235,24.09045487,11.96402835,35.66387027,21.17951089,0.046699345,0.209756791,0.57387421,0.288666835,0.397507845,-1.645262376,1,110,POINT (635371.5599 5692632.878),146.78859095764108
635371.1831,5692632.837,27.27247091,125176.75,9.823015666,7.450665235,24.09045487,11.96402835,35.66387027,21.27951089,0.046699345,0.219756791,0.57387421,0.288666835,0.397507845,-1.895262376,1,110,POINT (635371.1831 5692632.837),147.16761502009203
