x,y,z,t,HCP0.5,PRP0.6,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP0.5_inph,PRP0.6_inph,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph
107762.317,183301.76,70.35566737,40906.11,27.50109311,12.95507493,47.74881039,25.54598468,57.96639958,42.68463766,0.953674379,0.66231522,0.948337887,0.068021098,1.361215536,-2.158847944
107762.452,183301.559,70.36322736,40906.2,27.50109311,12.95507493,49.04881039,26.64598468,58.16639958,43.78463766,0.953674379,0.66231522,0.948337887,0.078021098,1.351215536,-2.178847944
107762.642,183301.279,70.36929559,40906.31,28.50109311,13.35507493,49.94881039,27.64598468,58.66639958,44.58463766,0.953674379,0.66231522,0.948337887,0.068021098,1.341215536,-2.238847944
107762.777,183301.078,70.37260438,40906.41,29.20109311,14.05507493,49.94881039,28.74598468,59.16639958,45.28463766,0.953674379,0.66231522,0.948337887,0.048021098,1.341236358,-2.308847944
107762.915,183300.874,70.37892864,40906.5,29.80109311,14.85507493,50.24881039,29.94598468,59.46639958,46.18463766,0.953674379,0.66231522,0.948337887,0.038021098,1.341236358,-2.348847944
107763.118,183300.573,70.38637091,40906.61,30.50109311,15.45507493,52.34881039,31.14598468,59.66639958,47.08463766,0.953674379,0.66231522,0.948337887,0.028021098,1.341236358,-2.338847944
107763.258,183300.363,70.39407197,40906.71,31.20109311,15.55507493,53.64881039,31.84598468,59.76639958,47.98463766,0.953674379,0.66231522,0.948337887,0.038021098,1.341236358,-2.308847944
107763.399,183300.154,70.40184727,40906.8,31.80109311,15.45507493,53.64881039,31.94598468,59.96639958,48.98463766,0.953674379,0.66231522,0.948337887,0.058021098,1.351236358,-2.268847944
107763.6,183299.853,70.4102656,40906.92,32.20109311,15.35507493,55.24881039,31.74598468,60.66639958,50.18463766,0.953674379,0.66231522,0.948337887,0.068021098,1.371236358,-2.228847944
107763.725,183299.668,70.41759612,40907.01,32.30109311,15.15507493,55.24881039,31.54598468,61.66639958,50.88463766,0.953674379,0.66231522,0.948337887,0.078021098,1.381236358,-2.218847944
107763.835,183299.504,70.41759612,40907.08,32.20109311,15.05507493,55.44881039,31.54598468,62.66639958,50.98463766,0.953674379,0.67231522,0.938337887,0.078021098,1.351236358,-2.218847944
107763.975,183299.295,70.42377318,40907.19,32.20109311,14.85507493,55.54881039,31.34598468,63.56639958,50.98463766,0.953674379,0.66231522,0.938337887,0.068021098,1.341236358,-2.218847944
107764.151,183299.032,70.4322944,40907.29,32.00102214,14.65504532,56.34870011,31.14594409,64.46623392,51.08449302,0.953674337,0.662314811,0.93834039,0.068020679,1.341236329,-2.208845836
107764.31,183298.796,70.43719745,40907.39,32.00102214,14.55504532,56.34870011,30.94594409,65.36623392,51.28449302,0.953674337,0.672314811,0.93834039,0.068020679,1.341236329,-2.178845836
107764.477,183298.547,70.44229695,40907.5,32.00102214,14.35504532,57.34870011,30.84594409,66.26623392,51.98449302,0.953674337,0.672314811,0.93834039,0.068020679,1.351236329,-2.228845836
107764.57,183298.408,70.4485376,40907.56,32.00102214,14.15504532,57.34870011,30.84594409,66.86623392,51.98449302,0.953674337,0.672314811,0.93834039,0.068020679,1.351236329,-2.228845836
107764.71,183298.2,70.4485376,40907.66,32.00102214,14.25504532,57.64870011,30.74594409,67.06623392,51.78449302,0.953674337,0.662314811,0.93834039,0.068020679,1.361236329,-2.278845836
107764.872,183297.959,70.45270625,40907.76,32.10102214,14.65504532,57.54870011,30.84594409,66.46623392,51.08449302,0.953674337,0.662314811,0.94834039,0.058020679,1.381236329,-2.298845836
107765.016,183297.745,70.45729375,40907.86,32.70102214,15.25504532,56.84870011,31.74594409,65.46623392,50.48449302,0.953674337,0.662314811,0.94834039,0.048020679,1.391236329,-2.318845836
107765.276,183297.359,70.46770305,40908.01,32.90024803,15.65480143,56.94838298,32.14519934,64.76577747,50.18411045,0.953673381,0.662313705,0.94834039,0.048020492,1.381256789,-2.318837775
107765.387,183297.194,70.4702128,40908.09,32.99767584,15.65480143,56.94775089,32.34242653,64.46577747,50.38296797,0.953666701,0.662313705,0.948335544,0.058019423,1.361256789,-2.298805501
107765.55,183296.952,70.48058681,40908.2,33.09767584,15.55480143,56.84775089,32.14224064,64.66577747,50.78296797,0.953666701,0.662310278,0.948335544,0.058019423,1.361256789,-2.248805501
107765.722,183296.698,70.48058681,40908.3,32.99767584,15.25480143,56.74775089,31.54224064,65.16577747,50.98296797,0.953666701,0.662310278,0.948335544,0.068019423,1.371256789,-2.228805501
107765.878,183296.467,70.48680911,40908.4,32.69767584,14.85480143,56.74775089,30.94224064,65.96577747,51.18296797,0.953666701,0.662310278,0.958335544,0.068019423,1.361256789,-2.228805501
107766.044,183296.221,70.49288,40908.49,32.39767584,14.35480143,56.54775089,30.34224064,66.86577747,51.28296797,0.953666701,0.662310278,0.948335544,0.068019423,1.351256789,-2.238805501
107766.201,183295.989,70.50075171,40908.59,32.19767584,14.05480143,56.44775089,29.74224064,67.36577747,50.88296797,0.953666701,0.662310278,0.948335544,0.068019423,1.361256789,-2.258805501
107766.338,183295.788,70.50819201,40908.7,32.09767584,13.95480143,56.44775089,29.24224064,67.56577747,50.18296797,0.963666701,0.662310278,0.948335544,0.068019423,1.361256789,-2.278805501
107766.513,183295.529,70.515,40908.8,31.99767584,14.05480143,56.54775089,28.84224064,67.56577747,49.38296797,0.963666701,0.662310278,0.948335544,0.058019423,1.361256789,-2.278805501
107766.673,183295.293,70.52331061,40908.91,31.99767584,14.35480143,56.34775089,29.04224064,67.06577747,48.88296797,0.963666701,0.662310278,0.958335544,0.058019423,1.371256789,-2.238805501
107766.865,183295.011,70.53712,40909.01,32.09767584,14.75480143,55.64775089,29.44224064,66.06577747,48.68296797,0.963666701,0.662310278,0.948335544,0.058019423,1.371256789,-2.178805501
107766.946,183294.891,70.53712,40909.06,32.29767584,15.25480143,55.64775089,29.44224064,65.06577747,48.68296797,0.953666701,0.662310278,0.948335544,0.058019423,1.371256789,-2.178805501
107767.093,183294.675,70.54512128,40909.16,32.29767584,15.45480143,55.44775089,30.74224064,64.16577747,48.68296797,0.953666701,0.662310278,0.948335544,0.078019423,1.361256789,-2.158805501
107767.171,183294.56,70.55058085,40909.21,32.39767584,15.45480143,55.54775089,30.74224064,63.56577747,48.58296797,0.953666701,0.662310278,0.948335544,0.078019423,1.341256789,-2.138805501
107767.333,183294.323,70.5545152,40909.3,32.59767584,15.55480143,55.94775089,31.14224064,63.16577747,48.68296797,0.953666701,0.662310278,0.958335544,0.078019423,1.321256789,-2.128805501
107767.496,183294.083,70.56029515,40909.4,32.69767584,15.45480143,56.14775089,30.94224064,62.86577747,48.98296797,0.953666701,0.662310278,0.958335544,0.078019423,1.311256789,-2.118805501
107767.66,183293.841,70.56522065,40909.5,32.79767584,15.35480143,55.54775089,30.84224064,62.76577747,49.28296797,0.953666701,0.662310278,0.948335544,0.078019423,1.321256789,-2.108805501
107767.823,183293.602,70.56993615,40909.61,32.49767584,15.15480143,55.14775089,30.84224064,62.86577747,49.58296797,0.953666701,0.672310278,0.938335544,0.088019423,1.341256789,-2.098805501
107767.996,183293.349,70.575,40909.71,31.99767584,14.85480143,55.34775089,30.74224064,63.36577747,50.08296797,0.953666701,0.672310278,0.948335544,0.078019423,1.361256789,-2.108805501
107768.168,183293.096,70.5777536,40909.81,31.49767584,14.55480143,55.64775089,30.24224064,64.16577747,50.48296797,0.953666701,0.672310278,0.948335544,0.078019423,1.371256789,-2.148805501
107768.316,183292.879,70.5824016,40909.9,31.29767584,14.15480143,55.9304341,29.63402362,65.2609987,50.57960841,0.953666701,0.672310278,0.948302774,0.078040661,1.371348774,-2.178711356
107768.63,183292.419,70.5922776,40910.08,31.38582949,13.54981287,56.1304341,29.13402362,66.34310033,50.56602496,0.953618034,0.672236304,0.938223887,0.078087153,1.381778377,-2.208347236
107768.781,183292.199,70.60058681,40910.18,31.38582949,13.44981287,56.3304341,28.73402362,67.24310033,50.16602496,0.953618034,0.672236304,0.938223887,0.068087153,1.361778377,-2.218347236
107768.938,183291.968,70.60551649,40910.27,31.18582949,13.44981287,56.4304341,28.43402362,67.84310033,49.46602496,0.953618034,0.672236304,0.948223887,0.068087153,1.351778377,-2.228347236
107769.115,183291.709,70.61288,40910.38,30.88582949,13.34981287,56.2304341,28.23402362,67.94310033,48.46602496,0.953618034,0.662236304,0.948223887,0.058087153,1.351778377,-2.268347236
107769.277,183291.474,70.62002,40910.48,30.98582949,13.44981287,55.5304341,28.03402362,67.24310033,47.46602496,0.953618034,0.662236304,0.948223887,0.058087153,1.361778377,-2.298347236
107770.533,183289.637,70.6734418,40911.27,30.28582949,14.64981287,53.6304341,28.13402362,66.14310033,46.56602496,0.953618034,0.652236304,0.948223887,0.048087153,1.371778377,-2.308347236
107770.636,183289.484,70.6789408,40911.34,30.28582949,14.64981287,53.6304341,28.13402362,64.64310033,45.86602496,0.953618034,0.652236304,0.948223887,0.048087153,1.371778377,-2.268347236
107770.786,183289.263,70.68159218,40911.44,30.28582949,14.64981287,53.6304341,28.13402362,63.04310033,45.26602496,0.953618034,0.652236304,0.948223887,0.048087153,1.371778377,-2.198347236
107770.923,183289.06,70.686225,40911.53,30.28582949,14.64981287,52.3304341,28.33402362,62.04310033,45.06602496,0.953618034,0.652236304,0.948223887,0.058087153,1.381778377,-2.168347236
107771.017,183288.92,70.6912,40911.59,30.28582949,14.64981287,51.4304341,28.33402362,62.14310033,45.26602496,0.953618034,0.652236304,0.958223887,0.068087153,1.381778377,-2.178347236
107771.049,183288.873,70.6912,40911.61,30.28582949,14.64981287,51.4304341,28.33402362,62.84310033,45.26602496,0.953618034,0.652236304,0.958223887,0.068087153,1.391778377,-2.178347236
107771.097,183288.801,70.6912,40911.64,29.98582949,15.04981287,51.4304341,28.33402362,63.44310033,45.76602496,0.953618034,0.652236304,0.958223887,0.068087153,1.411778377,-2.188347236
107771.163,183288.704,70.6912,40911.68,29.98582949,15.04981287,51.3304341,28.13402362,64.14310033,46.06602496,0.953618034,0.652236304,0.978223887,0.068087153,1.421778377,-2.208347236
107771.229,183288.605,70.69604167,40911.72,30.18582949,15.04981287,51.3304341,28.13402362,64.54310033,45.76602496,0.953618034,0.642236304,0.978223887,0.068087153,1.421778377,-2.258347236
107771.315,183288.478,70.69604167,40911.77,30.18582949,15.04981287,51.8304341,27.63402362,64.44310033,43.26602496,0.953618034,0.642236304,0.978223887,0.068087153,1.411778377,-2.328347236
107771.384,183288.374,70.70127318,40911.81,30.38582949,14.14981287,52.1304341,26.93402362,63.84310033,42.26602496,0.953618034,0.642236304,0.968223887,0.058087153,1.391778377,-2.288347236
107771.492,183288.214,70.70127318,40911.87,29.98582949,12.14981287,50.7304341,25.03402362,63.04310033,41.76602496,0.953618034,0.662236304,0.958223887,0.058087153,1.361778377,-2.238347236
107771.596,183288.058,70.70599759,40911.92,28.78582949,12.14981287,49.6304341,24.23402362,62.74310033,41.56602496,0.953618034,0.652236304,0.958223887,0.038087153,1.351778377,-2.198347236
107771.747,183287.832,70.71074367,40912.02,27.98582949,12.34981287,49.2304341,24.53402362,62.94310033,42.26602496,0.963618034,0.662236304,0.958223887,0.068087153,1.361778377,-2.168347236
107771.837,183287.696,70.715075,40912.08,27.78582949,12.14981287,49.4304341,24.53402362,63.24310033,42.26602496,0.953618034,0.662236304,0.948223887,0.078087153,1.391778377,-2.168347236
107771.947,183287.531,70.715075,40912.15,27.68582949,11.94981287,49.7304341,24.33402362,63.14310033,42.56602496,0.953618034,0.662236304,0.948223887,0.078087153,1.411778377,-2.188347236
107772.076,183287.336,70.72397324,40912.22,27.48582949,11.84981287,49.9304341,24.13402362,63.14310033,42.56602496,0.953618034,0.662236304,0.948223887,0.078087153,1.401778377,-2.218347236
107772.175,183287.186,70.72397324,40912.3,27.38582949,11.84981287,50.1304341,24.13402362,63.24310033,42.46602496,0.953618034,0.662236304,0.958223887,0.068087153,1.371778377,-2.248347236
107772.342,183286.934,70.72887924,40912.41,27.48582949,12.54981287,50.0304341,24.53402362,63.34310033,42.56602496,0.953618034,0.662236304,0.958223887,0.058087153,1.371778377,-2.258347236
107772.474,183286.735,70.7332581,40912.49,28.08582949,12.94981287,50.1304341,25.23402362,63.44310033,42.96602496,0.953618034,0.662236304,0.958223887,0.058087153,1.401778377,-2.228347236
107772.628,183286.5,70.73859305,40912.59,28.48582949,13.04981287,50.5304341,26.33402362,63.34310033,43.36602496,0.953618034,0.662236304,0.958223887,0.058087153,1.411778377,-2.208347236
107772.763,183286.294,70.74345542,40912.68,28.98582949,13.14976963,51.73026834,26.63402362,63.44281121,44.06584575,0.953618034,0.662236116,0.958222839,0.068087153,1.401777043,-2.198341331
107772.868,183286.133,70.74345542,40912.76,29.28582949,13.24976963,51.73026834,26.63402362,63.54281121,44.86584575,0.953618034,0.662236116,0.958222839,0.068087153,1.411777043,-2.178341331
107772.998,183285.936,70.74345542,40912.85,29.28582949,13.54976963,52.13026834,27.03402362,63.74281121,45.26584575,0.953618034,0.662236116,0.958222839,0.068087153,1.441777043,-2.158341331
107773.146,183285.709,70.74345542,40912.95,30.08582949,13.94976963,52.53026834,27.73402362,64.04281121,45.36584575,0.953618034,0.662236116,0.958222839,0.068087153,1.441777043,-2.188341331
107773.285,183285.496,70.74345542,40913.05,30.08582949,14.34976963,52.83026834,28.43402362,64.24281121,45.56584575,0.953618034,0.662236116,0.958222839,0.068087153,1.421777043,-2.208341331
107773.445,183285.252,70.791,40913.16,30.58582949,14.74976963,53.23026834,29.23402362,64.34281121,46.06584575,0.963618034,0.652236116,0.958222839,0.068087153,1.401777043,-2.188341331
107773.587,183285.034,70.78647952,40913.26,31.08582949,15.04976963,53.53026834,30.03402362,64.44281121,46.66584575,0.953618034,0.652236116,0.958222839,0.068087153,1.391777043,-2.168341331
107773.716,183284.837,70.78647952,40913.36,31.68582949,15.24976963,53.93026834,30.43402362,64.64281121,47.56584575,0.953618034,0.652236116,0.958222839,0.068087153,1.391777043,-2.168341331
107773.901,183284.553,70.78647952,40913.47,32.18582949,15.44976963,55.63026834,30.73402362,64.84281121,48.36584575,0.953618034,0.662236116,0.958222839,0.068087153,1.391777043,-2.168341331
107774.001,183284.4,70.78647952,40913.55,32.18582949,15.64976963,55.63026834,30.73402362,65.14281121,48.96584575,0.953618034,0.662236116,0.958222839,0.068087153,1.401777043,-2.168341331
107774.128,183284.206,70.79111808,40913.65,32.58326793,15.84868306,56.22590637,31.12708818,65.53808624,49.36053415,0.953609147,0.662227142,0.958203836,0.0680881,1.401813899,-2.168221883
107774.297,183283.947,70.79781568,40913.76,33.07196119,16.048215,56.32535776,31.82435308,66.03679658,49.75924509,0.953572525,0.662226024,0.958168238,0.06810298,1.411829413,-2.178187416
107774.423,183283.753,70.80380186,40913.86,33.27196119,16.048215,56.52535776,32.12435308,66.63679658,50.55924509,0.953572525,0.662226024,0.958166846,0.05810298,1.421829413,-2.178187416
107774.55,183283.56,70.80771344,40913.96,33.27196119,16.048215,57.12535776,32.12435308,67.23679658,51.45924509,0.953572525,0.662226024,0.948166846,0.05810298,1.421829413,-2.178187416
107774.734,183283.277,70.81579514,40914.08,33.87196119,16.248215,58.12535776,32.52435308,67.53679658,51.95924509,0.953572525,0.662226024,0.948166846,0.06810298,1.421829413,-2.198187416
107774.897,183283.03,70.82093368,40914.19,34.07196119,16.348215,58.42535776,32.82435308,67.83679658,52.15924509,0.953572525,0.662226024,0.958166846,0.06810298,1.431829413,-2.208187416
107775.048,183282.801,70.82652212,40914.3,34.17196119,16.448215,58.42535776,33.02435308,68.33679658,52.75924509,0.953572525,0.662226024,0.958166846,0.06810298,1.431829413,-2.198187416
107775.205,183282.565,70.83078816,40914.41,34.17196119,16.548215,59.02535776,33.12435308,69.03679658,54.15924509,0.953572525,0.662226024,0.958166846,0.07810298,1.421829413,-2.158187416
107775.266,183282.473,70.83301824,40914.46,34.17196119,16.548215,59.02535776,33.12435308,69.53679658,54.15924509,0.953572525,0.662226024,0.958166846,0.07810298,1.431829413,-2.158187416
107775.38,183282.303,70.8353925,40914.55,34.37196119,16.648215,59.42535776,33.42435308,69.93679658,54.55924509,0.953572525,0.662226024,0.958166846,0.07810298,1.451829413,-2.188187416
107775.533,183282.075,70.83756096,40914.66,34.87196119,16.748215,59.92535776,33.82435308,70.53679658,55.05924509,0.953572525,0.662226024,0.958166846,0.06810298,1.451829413,-2.238187416
107775.669,183281.872,70.83984,40914.75,35.17196119,16.848215,60.12535776,34.02435308,71.33679658,55.55924509,0.953572525,0.662226024,0.968166846,0.04810298,1.441829413,-2.298187416
107775.841,183281.618,70.84474998,40914.86,35.17196119,17.248215,60.32535776,34.42435308,72.53679658,55.95924509,0.953572525,0.652226024,0.968166846,0.02810298,1.441829413,-2.328187416
107775.977,183281.417,70.84726458,40914.95,35.37196119,17.448215,60.82535776,34.52435308,73.83679658,56.25924509,0.953572525,0.642226024,0.968166846,0.02810298,1.451829413,-2.308187416
107776.157,183281.152,70.84961664,40915.09,36.27196119,17.448215,62.82535776,34.42435308,74.73679658,56.35924509,0.953572525,0.642226024,0.968166846,0.03810298,1.451829413,-2.268187416
107776.308,183280.93,70.85185152,40915.19,36.57196119,17.148215,63.42535776,34.12435308,75.43679658,56.25924509,0.953572525,0.652226024,0.968166846,0.04810298,1.451829413,-2.288187416
107776.461,183280.703,70.8546075,40915.29,36.67196119,17.148215,63.32535776,33.92435308,76.03679658,55.95924509,0.953572525,0.652226024,0.968166846,0.04810298,1.471829413,-2.368187416
107776.602,183280.494,70.8580725,40915.39,36.87196119,17.248215,63.22535776,33.92435308,76.33679658,55.75924509,0.953572525,0.652226024,0.968166846,0.01810298,1.471829413,-2.438187416
107776.751,183280.274,70.86211045,40915.49,36.87196119,17.348215,63.32535776,34.12435308,76.13679658,55.55924509,0.963572525,0.652226024,0.968166846,-0.00189702,1.461829413,-2.458187416
107776.884,183280.075,70.86745937,40915.58,36.97196119,17.248215,63.32535776,34.32435308,75.93679658,55.35924509,0.963572525,0.652226024,0.968166846,0.00810298,1.461829413,-2.408187416
107777.003,183279.898,70.87302534,40915.68,36.97196119,17.248215,63.62535776,34.32435308,75.83679658,55.45924509,0.963572525,0.652226024,0.968166846,0.00810298,1.471829413,-2.318187416
107777.206,183279.595,70.8791033,40915.8,37.07131471,17.248215,64.02535776,34.32435308,75.73679658,55.55924509,0.963570165,0.652226024,0.958166846,0.05810298,1.47183897,-2.238187416
107777.363,183279.359,70.891515,40915.9,37.07131471,17.248215,64.02535776,34.42435308,75.33679658,55.75924509,0.963570165,0.652226024,0.968166846,0.06810298,1.46183897,-2.198187416
107777.546,183279.083,70.89821409,40916.03,36.97131471,17.148215,63.62535776,34.52435308,74.83679658,56.05924509,0.953570165,0.662226024,0.968166846,0.06810298,1.46183897,-2.218187416
107777.666,183278.9,70.90548061,40916.12,36.77131471,17.048215,63.12535776,34.42435308,74.53679658,56.15924509,0.953570165,0.662226024,0.968166846,0.05810298,1.47183897,-2.258187416
107777.741,183278.787,70.90548061,40916.17,36.77131471,16.848215,63.12535776,34.42435308,74.43679658,56.25924509,0.953570165,0.662226024,0.968166846,0.05810298,1.50183897,-2.238187416
107777.918,183278.519,70.91777036,40916.27,36.57131471,16.64713592,62.82223609,34.32435308,74.53679658,56.75924509,0.953570165,0.662222965,0.968131876,0.03810298,1.50183897,-2.148187416
107778.057,183278.308,70.91777036,40916.36,36.36274509,16.44154917,62.80127247,34.41585387,74.92195124,57.5418938,0.963536991,0.662213347,0.967964607,0.08807222,1.501812925,-2.057498203
107778.196,183278.099,70.92416833,40916.46,36.26142336,16.44154917,63.10127247,34.61585387,75.91775462,58.33722353,0.963532337,0.672213347,0.967952744,0.10807222,1.511809436,-2.037329245
107778.345,183277.871,70.92937408,40916.57,36.56142336,16.64154917,63.60127247,34.91585387,77.21775462,59.03722353,0.953532337,0.672213347,0.967952744,0.10807222,1.521809436,-2.077329245
107778.473,183277.676,70.93417608,40916.66,36.86142336,16.74154917,64.30127247,34.91585387,78.51775462,59.63722353,0.953532337,0.662213347,0.967952744,0.10807222,1.531809436,-2.147329245
107778.656,183277.4,70.94090346,40916.77,37.16142336,17.04154917,65.70127247,35.41585387,79.31775462,60.03722353,0.953532337,0.662213347,0.957952744,0.06807222,1.531809436,-2.207329245
107778.79,183277.193,70.94478224,40916.87,37.56142336,17.44154917,65.70127247,35.71585387,79.61775462,60.03722353,0.953532337,0.652213347,0.957952744,0.05807222,1.531809436,-2.277329245
107778.957,183276.939,70.94983907,40916.98,38.06142336,17.74154917,66.80127247,35.91585387,79.71775462,59.63722353,0.953532337,0.652213347,0.967952744,0.04807222,1.511809436,-2.377329245
107779.102,183276.717,70.95438248,40917.07,38.36142336,17.84154917,66.80127247,35.81585387,79.61775462,58.93722353,0.963532337,0.652213347,0.967952744,0.02807222,1.511809436,-2.407329245
107779.234,183276.514,70.96062426,40917.17,38.46142336,17.54154917,66.90127247,35.51585387,79.61775462,58.43722353,0.963532337,0.652213347,0.977952744,0.01807222,1.521809436,-2.367329245
107779.366,183276.31,70.96644205,40917.26,38.46142336,17.24154917,66.60127247,35.11585387,79.61775462,58.33722353,0.963532337,0.652213347,0.977952744,0.02807222,1.531809436,-2.267329245
107779.54,183276.04,70.97800153,40917.37,38.16142336,17.14154917,66.10127247,34.71585387,79.81775462,58.13722353,0.963532337,0.652213347,0.977952744,0.05807222,1.521809436,-2.147329245
107779.67,183275.837,70.98969772,40917.47,37.66142336,16.94154917,65.80127247,34.31585387,80.61775462,57.83722353,0.963532337,0.652213347,0.977952744,0.08807222,1.511809436,-2.047329245
107779.843,183275.566,71.00369187,40917.58,37.36142336,16.44154917,65.80127247,33.81585387,81.71775462,57.73722353,0.963532337,0.662213347,0.977952744,0.10807222,1.511809436,-1.987329245
107780,183275.32,71.0193061,40917.69,37.06142336,15.84154917,66.00127247,33.11585387,82.81775462,57.93722353,0.953532337,0.662213347,0.977952744,0.11807222,1.531809436,-1.977329245
107780.145,183275.09,71.0358625,40917.8,36.76142336,15.24154917,66.20127247,32.51585387,83.81775462,58.13722353,0.953532337,0.662213347,0.977952744,0.11807222,1.551809436,-1.987329245
107780.248,183274.927,71.05100854,40917.87,36.56142336,15.14154917,66.20127247,32.51585387,84.51775462,58.63722353,0.953532337,0.662213347,0.977952744,0.11807222,1.551809436,-2.007329245
107780.477,183274.563,71.06748747,40918.01,36.66142336,15.44154917,66.30127247,33.31585387,84.71775462,59.13722353,0.953532337,0.672213347,0.977952744,0.09807222,1.561809436,-2.047329245
107780.642,183274.298,71.08585123,40918.11,37.16142336,16.74154917,67.20127247,34.31585387,85.01775462,59.93722353,0.953532337,0.662213347,0.967952744,0.07807222,1.571809436,-2.097329245
107780.769,183274.096,71.09918316,40918.2,37.86142336,16.74154917,68.20127247,35.21585387,85.61775462,60.93722353,0.953532337,0.662213347,0.967952744,0.06807222,1.581809436,-2.117329245
107780.904,183273.881,71.11276881,40918.3,38.66142336,17.44154917,69.30127247,36.11585387,86.41775462,62.23722353,0.953532337,0.662213347,0.977952744,0.06807222,1.581809436,-2.107329245
107781.051,183273.647,71.12071616,40918.39,39.36142336,17.84154917,70.40127247,37.01585387,87.21775462,63.63722353,0.963532337,0.652213347,0.987952744,0.07807222,1.581809436,-2.097329245
107781.215,183273.384,71.13287814,40918.51,39.96142336,18.14154917,71.50127247,38.11585387,87.81775462,64.73722353,0.963532337,0.652213347,0.997952744,0.08807222,1.581809436,-2.147329245
107781.376,183273.126,71.13960832,40918.61,40.86142336,18.74154917,72.60127247,39.01585387,88.31775462,65.13722353,0.963532337,0.652213347,0.997952744,0.06807222,1.561809436,-2.267329245
107781.51,183272.913,71.14666292,40918.71,41.76142336,19.14154917,72.60127247,39.51585387,88.91775462,65.43722353,0.953532337,0.652213347,0.997952744,0.03807222,1.561809436,-2.387329245
107781.644,183272.698,71.15398909,40918.8,42.26142336,19.14154917,73.60127247,39.81585387,89.61775462,66.43722353,0.953532337,0.652213347,0.987952744,0.00807222,1.581809436,-2.427329245
107781.824,183272.413,71.15970812,40918.9,42.46142336,19.04154917,75.20127247,40.41585387,90.51775462,67.73722353,0.963532337,0.652213347,0.977952744,0.00807222,1.611809436,-2.387329245
107781.989,183272.149,71.16644139,40919.01,42.86142336,19.34154917,76.10127247,41.01585387,91.41775462,68.93722353,0.963532337,0.652213347,0.987952744,0.02807222,1.641809436,-2.287329245
107782.096,183271.98,71.17239103,40919.08,43.56142336,19.74154917,76.10127247,41.01585387,92.11775462,69.43722353,0.963532337,0.652213347,0.987952744,0.02807222,1.661809436,-2.177329245
107782.248,183271.739,71.17883324,40919.19,44.16142336,19.84154917,77.50127247,41.11585387,92.61775462,69.63722353,0.963532337,0.652213347,0.997952744,0.07807222,1.661809436,-2.117329245
107782.398,183271.504,71.18393943,40919.29,44.46142336,19.84154917,77.70127247,41.01585387,92.81775462,69.83722353,0.953532337,0.652213347,0.997952744,0.08807222,1.631809436,-2.087329245
107782.567,183271.238,71.18913327,40919.4,44.76142336,20.04154917,77.60127247,41.41585387,92.61775462,70.03722353,0.953532337,0.652213347,0.997952744,0.08807222,1.611809436,-2.057329245
107782.736,183270.973,71.19347184,40919.5,45.06142336,20.44154917,77.40127247,42.51585387,92.11775462,70.33722353,0.953532337,0.662213347,0.997952744,0.09807222,1.591809436,-2.027329245
107782.83,183270.827,71.19849167,40919.56,45.56142336,21.04154917,77.40127247,43.61585387,91.51775462,71.03722353,0.953532337,0.662213347,0.997952744,0.10807222,1.581809436,-2.017329245
107782.984,183270.589,71.20292766,40919.66,46.16142336,21.54154917,77.60127247,44.51585387,91.41775462,71.93722353,0.953532337,0.662213347,0.987952744,0.09807222,1.591809436,-2.037329245
107783.154,183270.326,71.2078342,40919.76,46.76142336,22.04154917,79.30127247,45.21585387,92.01775462,72.93722353,0.953532337,0.662213347,0.977952744,0.08807222,1.591809436,-2.097329245
107783.301,183270.1,71.21294413,40919.86,47.26142336,22.44154917,80.20127247,45.81585387,93.41775462,74.03722353,0.953532337,0.662213347,0.987952744,0.07807222,1.601809436,-2.157329245
107783.466,183269.848,71.2184381,40919.96,47.66136223,22.54154917,81.20107978,46.21577853,95.11775462,75.03722353,0.953531835,0.662213347,0.977951381,0.06807222,1.611809436,-2.177329245
107783.633,183269.593,71.22221685,40920.07,48.06124383,22.6415104,82.20107978,46.51566208,96.61766581,75.73702632,0.963531073,0.662213385,0.97794877,0.068071818,1.611817279,-2.187318967
107783.772,183269.382,71.2306467,40920.16,48.36124383,22.7415104,83.00107978,46.61566208,97.71766581,76.33702632,0.963531073,0.662213385,0.98794877,0.068071818,1.611817279,-2.187318967
107783.934,183269.138,71.2306467,40920.27,48.66124383,23.0415104,83.60107978,46.81566208,98.51766581,76.83702632,0.963531073,0.662213385,0.98794877,0.068071818,1.631817279,-2.217318967
107784.127,183268.85,71.24429714,40920.37,49.06124383,23.5415104,84.00107978,47.11566208,99.21766581,77.03702632,0.963531073,0.662213385,0.99794877,0.058071818,1.651817279,-2.257318967
107784.272,183268.633,71.25241,40920.47,49.66124383,24.0415104,84.30107978,47.81566208,99.71766581,77.33702632,0.963531073,0.652213385,0.99794877,0.048071818,1.661817279,-2.267318967
107784.42,183268.415,71.26017547,40920.56,50.46124383,24.4415104,84.30107978,48.61566208,100.3176658,77.83702632,0.963531073,0.652213385,0.99794877,0.048071818,1.671817279,-2.257318967
107784.6,183268.15,71.27111263,40920.67,50.96124383,24.7415104,85.80107978,49.11566208,100.7176658,78.43702632,0.963531073,0.652213385,1.00794877,0.058071818,1.701817279,-2.227318967
107784.763,183267.912,71.28064839,40920.77,51.36124383,24.9415104,86.70107978,49.41566208,101.1176658,79.03702632,0.963531073,0.652213385,1.00794877,0.068071818,1.741817279,-2.197318967
