x,y,EC_0.60,predicted_pH_H2O_10cm
107736.533,183302.681,50.232079635926524,6.5635340534977
107736.722,183302.407,49.678827921309065,6.562816752285342
107736.887,183302.167,49.56939090214912,6.5626748651398605
107737.005,183301.995,49.25169137335451,6.562262961749145
107737.993,183300.529,48.59169108301016,6.56140725900858
107738.065,183300.42,48.41435743657451,6.561177342613892
107738.165,183300.27,48.25938023614562,6.560976411770266
107738.335,183300.014,48.86801306494181,6.56176551563464
107738.435,183299.864,48.869648333292886,6.561767635790692
107738.551,183299.688,50.00639896602642,6.56324145428138
107738.671,183299.507,51.72264117685445,6.565466594458989
107738.812,183299.295,52.89146226745256,6.566981992899091
107738.948,183299.088,54.25814563786431,6.568753923491631
107739.066,183298.911,55.52192503068679,6.570392437149471
107739.123,183298.825,56.30222493589085,6.571404110594338
107739.153,183298.78,56.34896530622838,6.571464710360092
107739.227,183298.667,56.62170984384962,6.5718183287625855
107739.271,183298.601,56.36268622630266,6.57148249979001
107739.33,183298.513,56.16859944575327,6.571230862643098
107739.416,183298.382,55.66046335117825,6.570572054677299
107739.545,183298.188,55.03308453870442,6.569758646293909
107739.707,183297.942,54.6706703270951,6.569288769479261
107739.872,183297.693,54.750448406044086,6.569392203253144
107740.009,183297.485,54.876633241359066,6.569555804256017
107740.125,183297.31,55.10368085576446,6.569850175741496
107740.252,183297.118,55.11272399032574,6.569861900334864
107740.411,183296.875,55.41685067404321,6.570256206277669
107740.582,183296.616,55.53199266090122,6.570405490020646
107740.726,183296.399,55.5699150221486,6.570454657072423
107740.87,183296.18,55.48849759497069,6.570349097852851
107741.027,183295.942,55.16498749824902,6.569929660951966
107741.118,183295.805,55.00707860093851,6.569724929108413
107741.309,183295.516,54.56926989823418,6.5691573019236555
107741.442,183295.315,53.931130767518624,6.568329942586086
107741.62,183295.047,52.98559098510724,6.5671040325448935
107741.754,183294.846,51.923646466268536,6.565727201582252
107741.919,183294.599,51.119282944590026,6.5646843292078305
107742.054,183294.397,50.73617182533315,6.564187618464691
107742.217,183294.154,50.41300374312389,6.563768624992028
107742.339,183293.973,50.45121540995721,6.563818167133917
107742.534,183293.683,50.362953036352586,6.563703733313073
107742.653,183293.505,50.518313938930206,6.5639051616337225
107742.822,183293.255,50.31861617187042,6.563646249737686
107742.984,183293.016,50.29348731094119,6.563613669698739
107743.118,183292.819,50.76214254569937,6.564221289990169
107743.255,183292.616,51.68575850966644,6.565418775390038
107743.421,183292.372,53.11867961374741,6.567276584445145
107743.587,183292.129,54.10675945540252,6.568557648470072
107743.708,183291.952,54.68635414094763,6.5693091038377345
107743.83,183291.773,55.05163353010099,6.569782695408743
107743.967,183291.573,55.05348300361348,6.569785093285799
107744.14,183291.321,55.07879960897672,6.569817916738922
107744.287,183291.106,55.28659102481755,6.570087322202226
107744.43,183290.897,55.63802456867029,6.570542962375421
107744.565,183290.699,56.0027952980146,6.571015894459458
107744.721,183290.472,56.21311637225602,6.5712885796722675
107744.858,183290.272,56.32368258929059,6.571431930843948
107745.053,183289.986,56.09382713170933,6.571133918937191
107745.189,183289.788,55.89097619784926,6.570870918901328
107745.338,183289.57,55.54194712967686,6.570418396175897
107745.474,183289.37,54.894824293814615,6.569579389296307
107745.652,183289.11,54.05554682536128,6.56849125033583
107745.807,183288.884,53.43198315130094,6.567682788350864
107745.919,183288.72,52.98041639048749,6.56709732358603
107746.11,183288.44,52.94506329644476,6.5670514876373165
107746.213,183288.289,52.97784139244376,6.5670939850528285
107746.303,183288.157,53.18112631949997,6.567357547769
107746.47,183287.913,53.63174740063913,6.56794178644242
107746.641,183287.663,54.35625509045908,6.568881124234856
107746.788,183287.447,54.77694070623687,6.569426551016638
107746.913,183287.265,55.37610786743583,6.570203382465646
107747.062,183287.046,55.87274256759848,6.570847278658127
107747.315,183286.676,56.18888791670786,6.571257167025765
107747.431,183286.505,56.12306631414717,6.5711718280849745
107747.561,183286.314,56.11221449859206,6.571157758502815
107747.738,183286.055,56.35061340524215,6.571466847151338
107747.866,183285.866,56.55783498028752,6.571735513805376
107748.008,183285.658,56.76947276166345,6.572009906153652
107748.166,183285.425,56.77862675610191,6.572021774478928
107748.328,183285.187,56.227414358321134,6.571307117279053
107748.471,183284.976,55.68058784966988,6.5705981464665975
107748.603,183284.782,54.99658836473891,6.569711328320661
107748.745,183284.572,53.88151207207928,6.568265611017916
107748.815,183284.469,53.48265391308389,6.567748483942758
107748.927,183284.303,52.61509085085542,6.566623672180062
107749.086,183284.069,51.99565748565266,6.565820565217904
107749.243,183283.838,51.775950935877376,6.565535711560242
107749.381,183283.634,51.72508483063347,6.565469762701892
107749.522,183283.427,51.62045604992788,6.565334109527641
107749.661,183283.222,51.38936798399145,6.56503449952106
107749.804,183283.011,51.15824051704735,6.564734838430334
107749.959,183282.78,51.27600254084797,6.56488751910029
107750.16,183282.482,51.5664589712629,6.565264101303596
107750.298,183282.276,51.830927890186814,6.565606990211417
107750.435,183282.071,52.22682817054145,6.5661202823415055
107750.557,183281.888,52.54864385160091,6.566537522400742
107750.717,183281.647,53.310701161092254,6.567525543978519
107750.871,183281.415,54.18972483260775,6.568665214635852
107750.998,183281.223,54.84595325622304,6.569516027080543
107751.15,183280.99,55.82338262492187,6.570783282567761
107751.248,183280.841,56.536288783932285,6.571707578758165
107751.361,183280.669,56.860488108572966,6.572127909255959
107751.541,183280.392,56.745267718856006,6.571978523862207
107751.641,183280.238,56.6653372311934,6.571874892487572
107751.801,183279.991,56.68484827774176,6.571900188924933
107751.926,183279.798,56.82459566179303,6.572081374026316
107752.083,183279.555,57.03780966715425,6.572357809978517
107752.224,183279.334,57.26829690424898,6.57265664099925
107752.884,183278.298,58.834631410597744,6.574687423029702
107753.0,183278.116,59.44908047704544,6.575484067755149
107753.107,183277.947,60.70694068190249,6.577114907074906
107753.22,183277.769,61.67778500662837,6.5783736249292515
107753.327,183277.599,60.67028397961034,6.577067380973674
107753.43,183277.436,62.3712015139997,6.579272652421196
107753.542,183277.259,62.37187019450048,6.579273519377992
107753.651,183277.086,62.33668270599185,6.579227898139955
107753.687,183277.029,62.2781235056424,6.579151975039681
107753.722,183276.974,62.06945080995096,6.578881426980542
107754.233,183276.166,62.97954123879872,6.580061376270747
107754.273,183276.103,63.01393491784201,6.580105968319941
107754.337,183276.001,63.03805353778807,6.5801372385625285
107754.39,183275.918,62.883964675207984,6.579937459465565
107754.455,183275.815,62.81113746189211,6.579843037619191
107754.534,183275.691,62.68128983619213,6.579674687739966
107754.636,183275.531,62.69133575768752,6.579687712465381
107754.763,183275.333,62.78110562467556,6.579804100779637
107754.902,183275.116,63.10882375120609,6.5802289934700005
107755.032,183274.913,63.257132373024085,6.580421278376531
107755.161,183274.711,63.26455615795367,6.580430903452766
107755.265,183274.55,63.22058952770455,6.580373899892998
107755.411,183274.325,63.263777783937215,6.580429894276272
107755.572,183274.075,63.44358321228294,6.580663015382512
107755.698,183273.88,63.56756701835918,6.580823762709744
107755.779,183273.756,63.73974692397923,6.581046997182917
107755.904,183273.563,63.8789008996806,6.581227412919259
107756.033,183273.364,63.6143159040701,6.58088437351584
107756.148,183273.187,63.11328718373164,6.580234780393885
107756.307,183272.943,62.51170917641494,6.579454823237722
107756.451,183272.722,61.89914675644235,6.578660624584772
107756.568,183272.542,61.26558111627265,6.5778391948633725
107756.713,183272.321,60.324908902811295,6.576619595716511
107756.898,183272.039,59.73429672935193,6.575853855969371
107757.006,183271.875,59.40840400093384,6.575431329941857
107757.134,183271.68,59.22369656116651,6.575191853285977
107757.265,183271.483,58.95254588854978,6.574840301359321
107757.418,183271.253,58.84264284654264,6.574697810006487
107757.552,183271.053,58.93087679693906,6.574812206976109
107757.688,183270.849,59.09915314787991,6.575030380417513
107757.837,183270.627,59.38330979940457,6.575398794839471
107757.958,183270.447,59.57860837229848,6.57565200309786
107758.094,183270.244,60.289820433036496,6.5765741028581175
107758.215,183270.065,60.792205277334986,6.577225454220191
107758.314,183269.917,61.585067935520776,6.578253415509643
107758.464,183269.694,62.29476941757185,6.579173556776334
107758.597,183269.495,63.00342971137694,6.580092348122959
107758.715,183269.32,63.67368258989992,6.580961343536165
107758.869,183269.09,64.16342325316943,6.581596301480665
107759.009,183268.881,64.46655952447878,6.581989323335229
107759.156,183268.66,64.70596012119091,6.582299710693683
107759.301,183268.443,64.76651310023041,6.582378218765379
107759.408,183268.283,64.93043253512504,6.582590743383509
107759.614,183267.973,64.92141342963208,6.582579049944278
107759.721,183267.813,64.93391506567787,6.5825952585496115
107759.841,183267.633,65.0610795534971,6.582760129690309
107759.99,183267.409,65.37048434792412,6.583161278802526
107760.099,183267.245,65.49232853250696,6.583319252070409
107760.246,183267.025,65.59915908529015,6.583457759883406
107760.378,183266.826,65.75431854130866,6.583658927024818
107760.452,183266.715,65.9794028087661,6.583950752994198
107760.593,183266.504,66.23873329018383,6.584286979821531
107760.731,183266.297,66.55380855477424,6.584695480804544
107760.92,183266.013,66.92215755461604,6.585173052183315
107761.037,183265.838,67.13819917393661,6.5854531541899854
107761.157,183265.658,67.3843172758669,6.585772250919798
107761.297,183265.449,67.68666906578223,6.586164255679539
107761.409,183265.282,67.91462582580756,6.586459805889347
107761.574,183265.035,68.2310740516291,6.586870086942316
107761.669,183264.892,68.51027414174683,6.587232075089556
107761.823,183264.662,68.79063753895676,6.587595571486234
107761.938,183264.49,69.09465150632403,6.58798973129018
107762.054,183264.316,69.43008187005408,6.58842462304055
107762.182,183264.124,69.68949502609505,6.58876095705708
107762.296,183263.953,69.98762353517233,6.589147486254097
107762.409,183263.783,70.38952176686045,6.589668554840452
107762.547,183263.575,70.76205615205565,6.590151552649742
107762.63,183263.45,71.12571824255137,6.590623047362743
107762.729,183263.301,71.66058592879959,6.591316513337922
107762.863,183263.097,72.20363031330287,6.592020580555568
107763.003,183262.885,72.72998257080849,6.592703006117858
107763.133,183262.688,73.14166510510846,6.593236760235844
107763.247,183262.515,73.28487138207471,6.593422429856689
107763.426,183262.243,73.43582538149593,6.59361814454484
107763.545,183262.064,73.97728352504465,6.594320155171372
107763.661,183261.889,74.45985277085839,6.594945815238794
107763.79,183261.697,74.82433753452844,6.595418376562978
107763.927,183261.491,75.16779449147865,6.595863674941824
107764.037,183261.327,75.59442708058995,6.596416812085939
107764.154,183261.152,75.85679472665515,6.5967569766541345
107764.318,183260.909,76.16945117942642,6.597162341602311
107764.444,183260.723,76.36690330758299,6.597418341985441
107764.569,183260.538,76.48263852965057,6.597568394868981
107764.66,183260.403,76.50562529307807,6.597598197638387
107764.728,183260.302,76.50935666146685,6.597603035427405
107764.847,183260.126,76.39074805343522,6.597449257145135
107764.987,183259.919,76.195803246848,6.5971965075513905
107765.128,183259.711,76.102032480195,6.597074931995768
107765.251,183259.528,76.12063994459027,6.597099056921939
107765.385,183259.328,76.08439812884173,6.5970520687288845
107765.507,183259.148,76.06460108005754,6.597026401484267
107765.639,183258.952,76.09373983433329,6.597064180425058
107765.785,183258.735,75.79156136633415,6.596672400380427
107766.376,183257.856,76.1518519539611,6.5971395238768
107766.448,183257.748,76.25758691669473,6.597276611236773
107766.571,183257.565,76.0892466614322,6.597058354942218
107766.686,183257.393,75.8037791784785,6.596688241002756
107766.8,183257.224,75.62252334468378,6.59645323941868
107766.931,183257.028,75.07486458064837,6.595743189571527
107767.385,183256.355,75.23409107149433,6.595949629699783
107767.514,183256.166,74.68413945159027,6.595236607122043
107767.546,183256.119,74.50305377014467,6.595001826143676
107767.579,183256.069,74.03048870047768,6.594389136678042
107767.641,183255.98,73.46402511440733,6.5936547060268405
107767.692,183255.905,73.03916424809505,6.593103865954523
107767.742,183255.832,72.46459697417032,6.592358928720208
107767.809,183255.735,71.7690392761363,6.591457125134458
107767.863,183255.656,71.48467758572754,6.591088444875745
107767.96,183255.516,70.67909520554137,6.590043992228434
107768.076,183255.35,69.72078392273487,6.588801523697725
107768.229,183255.129,68.28529723648084,6.5869403883172675
107768.404,183254.88,67.00155895324673,6.585275997584108
107768.535,183254.693,65.8835317189018,6.583826454330186
107768.842,183254.254,63.60144966818751,6.580867692199988
107768.991,183254.042,62.55427898091311,6.579510015786735
107769.152,183253.812,60.95092288760432,6.577431234575245
107769.311,183253.583,59.42261568705183,6.575449755659144
107769.443,183253.393,58.10517061007556,6.573741663436451
107769.553,183253.234,56.328081359013765,6.571437633931299
107769.665,183253.071,54.50208184185279,6.569070191349888
107769.822,183252.844,52.95764553847969,6.567067800749824
107769.977,183252.618,51.375538592548175,6.56501656945598
107770.118,183252.413,49.98414125945848,6.563212596747849
107770.345,183252.083,47.89642604860237,6.560505834866704
107770.452,183251.928,46.30934602595448,6.558448155885734
107770.6,183251.716,44.51655330858507,6.556123766542332
107770.733,183251.527,42.95936216910104,6.554104839058309
107770.889,183251.305,41.70647965566639,6.552480453408731
107771.028,183251.107,40.65356681418939,6.551115332184985
107771.159,183250.92,39.94125341773064,6.550191804522333
107771.294,183250.726,39.601382141508125,6.549751155045723
107771.421,183250.539,39.80989311518229,6.550021493429238
107771.531,183250.374,40.45361723075862,6.550856093804306
107771.662,183250.169,41.30654874048493,6.551961935485082
107771.766,183250.002,42.66585465953367,6.553724301073723
107771.838,183249.882,44.22390026224159,6.555744336385325
107771.917,183249.748,45.7737457293152,6.557753740067458
107772.026,183249.559,47.78750106612048,6.560364611586367
107772.139,183249.356,50.44955185729263,6.563816010306724
107772.235,183249.174,52.62614732188127,6.566638007101873
107772.322,183249.005,55.63400878986217,6.570537755842966
107772.404,183248.836,58.93587786095392,6.574818690949292
107772.478,183248.674,62.34528527967564,6.5792390515378925
107772.595,183248.398,63.07462286875789,6.580184651385203
107772.668,183248.201,68.75576330914278,6.587550356393963
107772.723,183248.031,70.20939163124842,6.589435012745159
107772.779,183247.829,72.15428035379595,6.5919565974085685
107772.814,183247.678,73.73847205119257,6.594010531621741
107772.852,183247.477,74.85958333429706,6.595464073402655
107772.884,183247.273,75.6871549411396,6.596537035494262
107772.91,183247.052,76.09358990452421,6.597063986038251
107772.934,183246.799,75.76390437260896,6.59663654256995
107772.952,183246.559,74.98311580066245,6.595624235559497
107772.963,183246.413,74.53669718519463,6.5950454454615475
107772.976,183246.256,74.32330791059839,6.5947687822695
107772.991,183246.069,73.58153321134525,6.593807057475861
107773.01,183245.875,73.54398504746088,6.593758375577976
107773.03,183245.699,74.19257149235905,6.594599280054099
107773.053,183245.518,75.22968683458957,6.595943919524129
107773.081,183245.326,77.16902939386642,6.598458313482959
107773.1,183245.21,77.50612513814828,6.598895364430413
107773.133,183245.03,79.83736271369355,6.60191785761941
107773.165,183244.878,81.48639918602407,6.604055864298057
107773.218,183244.652,83.4775718074829,6.606637456903465
107773.252,183244.526,84.73413705490621,6.608266617286649
107773.301,183244.361,86.10488207094403,6.610043813878831
107773.346,183244.229,87.76953421814346,6.6122020665724826
107773.389,183244.111,89.04213301295283,6.613852014750218
107773.428,183244.011,89.40077058284797,6.614316995078133
107773.468,183243.915,89.5289464732987,6.614483177521289
107773.508,183243.826,87.32899080027593,6.611630893778285
107773.559,183243.72,86.90136364295748,6.611076467157856
107773.604,183243.633,89.2194901389912,6.614081961586651
107773.674,183243.508,86.99676255721361,6.6112001536373475
107773.725,183243.424,88.26118507353571,6.612839501116853
107773.794,183243.32,88.04460242529241,6.612558697656048
107773.87,183243.218,87.87867106386533,6.612343564537479
107773.939,183243.135,87.12500899358592,6.6113664275446125
107774.021,183243.044,86.87177456804483,6.611038104367925
107774.107,183242.96,88.74367501669487,6.613465058366898
107774.185,183242.89,86.1345216805192,6.6100822421879
107774.295,183242.801,85.51226339579893,6.609275472664668
107774.409,183242.718,85.01459911273903,6.608630241598673
107774.504,183242.657,84.42235708323416,6.607862388712638
107774.609,183242.594,83.8946307140786,6.607178181588851
107774.73,183242.53,83.59141555660177,6.606785057456893
107774.807,183242.494,83.50117401246416,6.6066680576043755
107774.873,183242.465,83.4227401425464,6.606566366622684
107774.926,183242.444,83.45020425175439,6.606601974354772
107774.964,183242.429,83.6142273822251,6.6068146334161595
107775.007,183242.414,83.71281286439438,6.606942451340646
107775.042,183242.402,83.99749947937225,6.607311552870149
107775.106,183242.382,86.25210864520419,6.6102346958904326
107775.236,183242.348,87.18679371210223,6.611446532589615
107775.352,183242.324,85.9774040838202,6.609878536280413
107775.482,183242.307,86.45949697076524,6.610503578739638
107776.1,183242.466,90.25033270457966,6.615418468284253
107776.133,183242.484,90.57709818532844,6.615842125851515
107776.187,183242.516,90.88692624621882,6.616243823736632
107776.207,183242.528,91.24148588820148,6.6167035169546145
107776.258,183242.562,91.5318162638825,6.617079935725597
107776.349,183242.624,92.17406403149216,6.61791262198787
107776.526,183242.764,92.78585756935634,6.618705823770761
107776.626,183242.856,93.1850377014421,6.619223368290062
107776.668,183242.991,93.28121108868926,6.619348058888296
107776.698,183243.185,93.08125835115084,6.619088816418256
107776.709,183243.364,92.66476406554705,6.618548823774564
107776.706,183243.593,92.03378992615728,6.617730753982474
107776.687,183243.797,91.47712731663653,6.617009030480975
107776.652,183244.02,90.86279229707596,6.6162125336194535
107776.605,183244.234,90.21850327256324,6.615377200829367
107776.536,183244.492,89.56670148480845,6.614532127600996
107776.455,183244.741,89.17987237462502,6.614030596412969
107776.38,183244.945,88.39311725887995,6.613010553666707
107776.261,183245.236,87.481497448893,6.611828621505205
107776.158,183245.462,87.22556668216457,6.611496802471655
107776.027,183245.728,85.7225187613904,6.609548072684982
107775.9,183245.969,83.96200774229814,6.607265537168147
107775.765,183246.21,81.76685001216384,6.6044194740479805
107775.658,183246.392,80.24397926091963,6.602445043590251
107775.481,183246.682,79.48499213724998,6.601461002565907
107775.373,183246.853,79.36789590258681,6.601309185104041
107775.201,183247.117,78.60816237929382,6.600324176358603
107775.066,183247.319,74.29113608198517,6.594727070891011
107774.941,183247.502,73.78620906403724,6.594072423553177
107774.825,183247.67,73.74904990008487,6.594024246000991
107774.685,183247.871,74.18765275215938,6.594592902815284
107774.571,183248.032,74.82841620688251,6.595423664638092
107774.441,183248.215,75.51068710016553,6.596308241632574
107774.306,183248.402,76.03461113646442,6.5969875189605816
107774.178,183248.579,76.59062984413603,6.597708407631269
107774.02,183248.796,76.89959902244263,6.598108991959026
107773.818,183249.072,76.5572388510053,6.597665115583144
107773.679,183249.263,75.67920000385367,6.596526721769047
107773.552,183249.437,73.46978820814137,6.59366217798583
107773.435,183249.6,70.9461183505379,6.590390192738208
107773.323,183249.756,67.83024936913434,6.586350410232601
107773.193,183249.938,63.99437994402397,6.58137713366358
107773.13,183250.027,61.7824291846684,6.578509298066435
107773.049,183250.139,59.0796521540959,6.57500509701375
107773.008,183250.196,57.58470385590308,6.573066868539488
107772.909,183250.333,53.69637565006167,6.568025578178511
107772.844,183250.421,50.00304785499785,6.563237109503153
107772.801,183250.477,47.69705034644552,6.560247340533848
107772.759,183250.533,46.65741667378212,6.558899436001234
107772.693,183250.618,44.34760735750373,6.555904724951802
107772.624,183250.703,41.76639657780495,6.552558136820739
107772.553,183250.789,40.60532920385559,6.551052791219527
107772.46,183250.895,39.06864050689048,6.549060445536311
107772.353,183251.012,37.9184897293806,6.547569253506889
107772.242,183251.126,37.56120867885484,6.547106031931747
107772.128,183251.24,37.16087533151399,6.546586992247264
107771.933,183251.425,37.13424487128359,6.546552465356693
107771.815,183251.536,37.462317312848825,6.546977817423136
107771.65,183251.691,38.21582358406814,6.547954752419603
107771.525,183251.811,39.38672678765245,6.549472850358197
107771.344,183251.991,40.99468119691887,6.551557593372469
107771.19,183252.15,43.05348740110986,6.554226874184906
107771.055,183252.292,45.69857069983062,6.557656274233437
107770.896,183252.466,48.834169540394896,6.561721636871057
107770.75,183252.631,52.590648413913605,6.566591982102674
107770.645,183252.75,55.35288668987224,6.570173275773921
107770.473,183252.95,58.34388287106285,6.574051158354743
107770.317,183253.133,60.9915213944494,6.577483871299924
107770.16,183253.321,63.07502113893279,6.580185167749946
107770.028,183253.479,64.6372311736221,6.582210602325625
107769.87,183253.672,65.82074484353011,6.583745049970047
107769.72,183253.857,66.8443426367132,6.585072163684506
107769.553,183254.064,67.88096578252367,6.586416165012658
107769.375,183254.288,69.08017850303418,6.587970966770284
107769.237,183254.463,69.96336985982077,6.589116040909647
107769.055,183254.698,71.20094432730772,6.590720579390879
107768.877,183254.931,72.28102019861447,6.59212091799166
107768.685,183255.185,73.37261702286901,6.593536193723764
107768.532,183255.391,74.34231693564352,6.594793427826577
107768.375,183255.606,75.18707197258934,6.595888668557219
107768.222,183255.817,75.77689983564048,6.5966533914312215
107768.04,183256.073,76.32383896925487,6.597362508264052
107767.964,183256.182,76.41208732787206,6.5974769239142015
107767.815,183256.395,76.62923108214964,6.597758454859491
107767.63,183256.663,77.12016872157166,6.598394964705996
107767.506,183256.845,77.58687227232494,6.599000054602551
107767.319,183257.124,78.17924768168237,6.599768080418064
107767.202,183257.301,78.57335862043368,6.600279052633243
107767.06,183257.516,78.88072221455867,6.60067755529103
107766.911,183257.746,79.12646900833133,6.600996170612861
107766.752,183257.996,79.09587303012101,6.600956502353941
107766.623,183258.2,78.87168503782408,6.6006658384220955
107766.454,183258.469,78.42358875756375,6.600084873200315
107765.946,183259.296,78.49275653323909,6.600174550517234
107765.867,183259.426,78.5887321815002,6.600298984743167
107765.759,183259.603,78.30626738928414,6.599932763848497
107765.643,183259.795,78.09382668013583,6.599657330489322
107765.532,183259.98,78.14068423141202,6.599718082182359
107765.423,183260.159,78.12680817960171,6.59970009162124
107765.388,183260.218,78.08979638275004,6.59965210513326
107765.354,183260.275,77.840954865691,6.599329477444713
107765.308,183260.351,77.5473529837577,6.598948817104588
107765.264,183260.425,77.40643607478644,6.598766115692236
107764.815,183261.172,76.22242052399154,6.597231017349842
107764.766,183261.253,76.07543470111477,6.597040447476919
107764.706,183261.355,75.75892475053918,6.596630086396651
107764.628,183261.483,75.21527953623819,6.595925240191916
107764.575,183261.573,74.9814375249426,6.595622059643587
107764.511,183261.679,74.4719845553789,6.594961544324696
107764.429,183261.816,73.88856718757997,6.594205132777879
107764.343,183261.959,73.40369885935398,6.59357649190704
107764.223,183262.16,73.08029124165158,6.593157187872123
107764.118,183262.336,72.73215461994523,6.592705822220254
107764.016,183262.506,72.32799380749871,6.5921818201555595
107763.88,183262.732,71.79509544355825,6.591490907443644
107763.772,183262.912,71.3665711084298,6.590935317615378
107763.695,183263.038,71.03481804161183,6.590505193549343
107763.6,183263.196,70.51121442186152,6.589826331647394
107763.469,183263.412,69.96398953015407,6.589116844323843
107763.356,183263.599,69.50862442273561,6.58852645493148
107763.241,183263.787,68.97081674871393,6.587829177207076
107763.128,183263.972,68.32497178788348,6.586991827116405
107762.999,183264.181,67.57832178893383,6.586023781405379
107762.908,183264.33,67.00029148476767,6.58527435428748
107762.778,183264.539,66.46358301379534,6.584578501700422
107762.637,183264.767,65.82507930579848,6.583750669681577
107762.477,183265.023,65.4198273303282,6.583225252903581
107762.365,183265.202,65.08324687898458,6.582788870043075
107762.251,183265.385,64.6041883158544,6.58216776164152
107762.128,183265.58,63.99740981824405,6.581381061952267
107762.013,183265.764,63.601750632364265,6.580868082405681
107761.878,183265.977,63.09038189872606,6.580205083262779
107761.747,183266.184,62.54877601655173,6.5795028810903515
107761.648,183266.341,62.58205040916737,6.579546021963724
107761.552,183266.492,62.43007543281745,6.579348983559859
107761.417,183266.705,62.42795103708229,6.579346229240991
107761.293,183266.899,62.42063571384982,6.579336744787378
107761.169,183267.095,62.527022068012734,6.579474676688542
107761.057,183267.271,62.653996893352286,6.579639301928282
107760.922,183267.483,62.65860331876178,6.579645274245119
107760.796,183267.682,62.35495353077948,6.579251586606569
107760.659,183267.896,61.86121591068945,6.578611446532674
107760.546,183268.073,61.44473500211109,6.578071471232546
107760.383,183268.33,61.060163176688526,6.577572866656499
107760.271,183268.505,60.90693699403665,6.577374206040224
107760.141,183268.709,61.08975571028011,6.577611233930673
107759.97,183268.979,61.37834396987191,6.57798539401551
107759.882,183269.118,61.49183491881587,6.578132537156901
107759.777,183269.283,61.61760297571589,6.578295597798752
107759.638,183269.503,61.72090732069528,6.578429533817272
107759.536,183269.665,61.828095081867296,6.578568504757637
107759.427,183269.837,61.94921717098773,6.578725541815225
107759.293,183270.05,61.91607197352539,6.578682568445789
107759.184,183270.223,61.681311482289296,6.578378197071009
107759.064,183270.413,61.3479283896193,6.5779459596459215
107758.925,183270.634,61.1317956380397,6.577665739484569
107758.764,183270.888,60.81357629070546,6.57725316213938
107758.675,183271.029,60.47387664067342,6.576812735179341
107758.531,183271.258,60.24529294121019,6.576516372130808
107758.423,183271.427,60.16525201876637,6.57641259757541
107758.312,183271.602,60.382921865389456,6.576694810609281
107758.188,183271.797,60.682118968329085,6.5770827252582595
107758.056,183272.005,60.956988816334125,6.57743909916548
107757.921,183272.216,61.36653652496767,6.577970085441996
107757.808,183272.391,61.811418047718426,6.578546882670443
107757.671,183272.606,62.38555630747501,6.579291263679853
107757.497,183272.875,63.13014162244406,6.580256632489419
107757.371,183273.072,63.96164070766178,6.581334686630315
107757.316,183273.156,64.11163647538241,6.581529158953114
107757.18,183273.367,64.45746480272571,6.5819775318581
107757.058,183273.555,64.77580476781549,6.5823902655864694
107756.945,183273.729,64.90706616303362,6.582560448444358
107756.79,183273.968,64.91909491999286,6.582576043953097
107756.646,183274.189,64.76596911431999,6.582377513477455
107756.55,183274.337,64.58672619611191,6.582145121676147
107756.393,183274.578,64.2363976402318,6.581690914140559
107756.243,183274.807,63.88904582474085,6.58124056600465
107756.144,183274.958,63.5542081417565,6.58080644267597
107756.002,183275.177,63.291059736275656,6.580465265838566
107755.867,183275.384,62.99330762134951,6.580079224643617
107755.726,183275.6,62.95327707559563,6.580027324291134
107755.61,183275.779,63.02277556481613,6.58011743038436
107755.491,183275.962,63.08599376293967,6.580199393962527
107755.336,183276.2,63.18429412281039,6.580326842220612
107755.207,183276.4,63.122305257730886,6.580246472495766
107755.121,183276.532,63.05733777191045,6.58016224093333
107754.952,183276.791,63.18257297715545,6.580324610723027
107754.849,183276.949,63.26962062479146,6.5804374696288965
107754.721,183277.145,63.15587653788003,6.580289998289388
107754.594,183277.34,62.51561892494643,6.579459892299936
107754.455,183277.551,61.78166142719389,6.578508302654487
107754.329,183277.742,61.07583357111592,6.577593183616436
107754.225,183277.901,60.294705625444976,6.576580436601592
107754.075,183278.127,59.53436269979686,6.575594637754584
107753.975,183278.278,58.96058150287496,6.574850719683829
107753.852,183278.464,58.38429579839677,6.574103554472108
107752.789,183280.059,56.55382017015668,6.57173030852883
107752.709,183280.178,56.10804787348814,6.571152356395311
107752.582,183280.366,55.584029877458015,6.570472957246753
107752.491,183280.502,54.9848728013117,6.569696138873204
107752.391,183280.653,54.62252633008495,6.569226349885231
107752.293,183280.799,54.12066519194407,6.568575677518002
107752.261,183280.847,53.8936373195892,6.5682813316284605
107752.23,183280.894,53.70157758349558,6.568032322582659
107752.199,183280.94,53.52940405613835,6.5678090963790225
107752.158,183281.0,53.43174364886016,6.567682477831463
107752.119,183281.058,53.29190637222703,6.567501176182662
107752.074,183281.126,53.06050753203757,6.56720116325144
107752.032,183281.189,52.9446552831031,6.567050958640375
107751.96,183281.297,52.37309831991956,6.56630992433033
107751.898,183281.389,52.185288484466255,6.566066425360324
107751.821,183281.504,51.6593790739397,6.565384573957438
107751.773,183281.576,51.31923332055887,6.56494356861605
107751.684,183281.709,51.03764190777533,6.564578480074175
107751.588,183281.853,50.735815598703134,6.564187156610192
107751.482,183282.012,50.60160165167788,6.564013145713573
107751.401,183282.134,50.580201142066734,6.563985399551955
107751.308,183282.273,50.72348878949993,6.564171174671135
107751.212,183282.418,50.9620402812014,6.564480461149037
107751.15,183282.512,51.30914780982342,6.564930492562444
107751.082,183282.612,51.70121908758152,6.565438820318936
